"key","message","comment","context"
"Calendar","Calendario",,
"Can only be selected by HR Management","Seleccion solamente por administracion de recursos humanos",,
"Cancel","Cancelar",,
"Cancel payment","Cancelar pago",,
"Canceled","Cancelado(a)",,
"Canceled Expense Template","Plantilla para gastos cancelados",,
"Canceled Extra Hours Template","Plantilla para horas extras canceladas",,
"Canceled Leave Request Template","Plantilla para solicitud de vacaciones cancelada",,
"Canceled Timesheet Template","Plantilla para calendario cancelado",,
"Canteen","Cafeteria",,
"Catalog","Catalogo",,
"Categorization","Categorizacion",,
"Change of position","Cambio de puesto",,
"Charges and Contributions","Gastos y contribuciones",,
"Choose payment mode","Escoger metodo de pago",,
"Citizenship","Nacionalidad",,
"City of birth","Ciudad de nacimiento",,
"Close period","Cerrar periodo",,
"Closed","Cerrado(a)",,
"Code","Codigo",,
"Coefficient","Coeficiente",,
"Coefficient for bonus","Coeficiente para bonus",,
"Cohabitee","Cohabitante",,
"Colleague Leave Requests","Solicitudes de vacaciones de mis subordinados",,
"Collective agreement","Acuerdo colectivo",,
"Collective agreements","Acuerdos colectivos",,
"Comment","Comentario",,
"Comments","Comentarios",,
"Companies","Companias",,
"Company","Compania",,
"Company %s does not have any expense's sequence","Compania %s no cuenta con una secuencia de gastos configurada",,
"Company address","Direccion de compania",,
"Company code","Codigo de compania",,
"Company credit card details","Detalles de tajeta bancaria de compania",,
"Company department","Servicio",,
"Company fixed phone","No. telefonico de compania",,
"Company's credit card","Tarjeta bancaria de compania",,
"Complete","Completar",,
"Completed","Completado(a)",,
"Compute amounts","Calcular montos",,
"Compute distance with web service","Calcular distancia con un servicio web",,
"Configuration","Configuracion",,
"Confirm","Confirmar",,
"Confirm & Continue","Confirmar y continuar",,
"Confirmed Extra Hours Template","Plantilla para horas extras confirmadas",,
"Confirmed Timesheet Template","Plantilla para calendario confirmado",,
"Consolidate timesheet line on invoice","Consolidar lineas de calendario para factura",,
"Consume","Consumir",,
"Contact","Contacto",,
"Contact in case of emergency","Contactar en caso de emergencia",,
"Content","Contenido",,
"Continue","Continuar",,
"Contract","Contrato",,
"Contract extension","Extension de contrato",,
"Contract sub type","Sub-tipo de contrato",,
"Contract type","Tipo de contrato",,
"Contract types","Tipos de contrato",,
"Contractual information","Informacion contractual",,
"Contrat duration must be <= to this duration","La duracion de el contrato debe ser menor o igual a esta duracion",,
"Contrat duration must be > to this duration","La duracion de el contrato debe ser mayor a esta duracion",,
"Conventional Hourly Rate","Tasa por hora acordada",,
"Conventional Monthly Rate","Tasa por mes acordada",,
"Costs","Costos",,
"Counted","Contado(a)",,
"Country of birth","Pais de nacimiento",,
"Create","Crear",,
"Create Leave Request","Solicitar vacaciones",,
"Create amendment","Crear modificacion",,
"Create lines for day leaves","Generar lineas para dias de vacaciones",,
"Create lines for public holidays","Generar lineas para dias feriados",,
"Create new user","Crear nuevo usuario",,
"Created by","Creado(a) por",,
"Created on","Creado(a) el",,
"Currency","Moneda",,
"DATE D'ENTREE","FECHA DE ENTRADA",,
"DATE DE SORTIE","FECHA DE SALIDA",,
"DATE NAISS","FECHA DE NACIMIENTO",,
"DEPT NAISS","DEPARTAMENTO DE NACIMIENTO",,
"DPAE",,,
"DPAE filters","Filtros DPAE",,
"DPAEs",,,
"Daily cost","Costo diario",,
"Daily work hours","Numero de horas trabajadas diariamente",,
"Date","Fecha",,
"Date can't be in the future","La fecha no debe ser futura",,
"Date can't be in the future for line(s) : %s","La fecha no debe ser futura para la(s) linea(s): %s",,
"Date difference should be maximam 31 days.","La diferencia entre fechas debe ser maximo de 31 dias",,
"Date of birth","Fecha de nacimiento",,
"Date of hire","Fecha de contratacion",,
"Dates","Fechas",,
"Day","Dia",,
"Day leave","Dia de vacaciones",,
"Days","Dias",,
"Days validated","Dias validados",,
"Deduct lunch voucher","Deducir tickets de restaurante",,
"Default Activity Product","Producto para tiempos transcurridos",,
"Default bank details are not filled for your company.","RIB predeterminado de compania no llenado",,
"Default day number gain","Utilidad predeterminada en dias de vacaciones",,
"Delete","Borrar",,
"Department","Departamento",,
"Department of birth","Departamento de nacimiento",,
"Dependent children","Ninos a cargo",,
"Description","Descripcion",,
"Details","Detalles",,
"Display activity column in printing","Desplegar columna de actividad en impresion",,
"Display task column in printing","Desplegar columna de tarea en impresion",,
"Display timesheet line number","Desplegar numeros de lineas de calendario",,
"Distance travelled","Distancia recorrida",,
"Distribution date","Fecha de distribucion",,
"Draft","Borrador",,
"Duration","Duracion",,
"Duration (hours)","Duracion (horas)",,
"Duration adjust for customer","Ajustar duracion para cliente",,
"Duration equals 0","Duracion igual a 0",,
"Duration(hours by day)","Duracion (horas por dia)",,
"Duration(in day per day)","Duracion (en dia por dia)",,
"Duration(minutes by day)","Duracion (minutos por dia)",,
"E-MAIL",,,
"ETAB",,,
"ETRANGER",,,
"Early termination","Terminacion anticipada",,
"Edit Expense Selected","Editar gasto seleccionado",,
"Edit Leave Request Selected","Editar solicitud de vacaciones seleccionada",,
"Edit Start&Stop Timer On Stop","Editar cronometro detenido",,
"Edit Timesheet Selected","Editar calendario seleccionado",,
"Edit extra hours selected","Editar horas extras seleccionadas",,
"Editor","Editor",,
"Electronic card","Tarjeta electronica",,
"Email reminder for timesheet filling batch","Lote de recordatorio por email de calendarios",,
"Email reminder for timesheets","Recordatorio por email de calendarios",,
"Email sent date","Fecha de envio de recordatorio",,
"Email sent to %s","Email enviado a %s",,
"Emails",,,
"Emergency contact","Contacto",,
"Emergency contact relationship","Relacion con contacto de emergencia",,
"Employee","Empleado(a)",,
"Employee %s is not allowed to take leave in advance.","Empleado(a) %s no se encuentra autorizado(a) para tomar vacaciones adelantadas",,
"Employee PhoneBook","Directorio de empleados",,
"Employee advance","Avance",,
"Employee advance list","Lista de avances",,
"Employee advance usage","Uso de avances",,
"Employee advances","Avances",,
"Employee bonus","Bonos",,
"Employee bonus amount","Monto de bonos",,
"Employee bonus management","Administracion de bonos",,
"Employee bonus management filters","Filtros de empleados",,
"Employee bonus mgt","Administracion de bonos",,
"Employee bonus type","Tipos de bonos",,
"Employee bonuses","Bonos",,
"Employee dashboard","Tablero de empleados",,
"Employee filters","Filtros de empleados",,
"Employee firstname","Nombre",,
"Employee lastname","Apellido",,
"Employee status","Estado de empleado",,
"Employee to be reminded","Empleados a recordar",,
"Employee vehicle list","Lista de vehiculos",,
"Employee's other costs","Otros costos de empleado(a)",,
"Employee.annualReportOf","Reporte anual de gastos de",,
"Employee.company","Compania",,
"Employee.contract","Contrato",,
"Employee.contractType","Tipo de contrato",,
"Employee.country","Pais",,
"Employee.dailyCost","Costo diario",,
"Employee.dailyWork","Horas de trabajo diarias",,
"Employee.department","Departamento",,
"Employee.departureDate","Fecha de partida",,
"Employee.dob","Fecha de nacimiento",,
"Employee.emergencyContact","Contacto de emergencia",,
"Employee.emergencyNumber","Numero de emergencia",,
"Employee.endDate","Fecha de finalizacion",,
"Employee.entryDate","Fecha de entrada",,
"Employee.martialStatus","Estado civil",,
"Employee.personalInformations","Informacion personal",,
"Employee.phoneAtCustomer","No. en el cliente",,
"Employee.position","Posicion",,
"Employee.positionList","Lista de contratos de trabajo",,
"Employee.resume","Ficha de empleado",,
"Employee.startDate","Fecha de inicio",,
"Employee.weeklyWork","Horas de trabajo semanales",,
"EmployeeTimesheet.fromDate","De",,
"EmployeeTimesheet.toDate","A",,
"EmployeeTimesheet.user","Usuario",,
"EmployeeTimesheet.weekTotal","Total semanal",,
"Employees","Empleados",,
"Employees Management","Administracion de empleados",,
"Employees computed: %d","Empleados procesados: %d",,
"Employees failed to be computed due to anomaly: %d","Empleados que generaron anomalias: %d",,
"Employees management","Administracion de empleados",,
"Employees' leaves attempted to be computed : %s","Vacaciones procesadas en total: %s",,
"Employees' leaves failed to be computed due to configuration anomaly : %s","Anomalias debidas a configuracion incorrecta: %s",,
"Employees' leaves failed to be computed due to missing data : %s","Anomalias debidas a falta de datos: %s",,
"Employees' leaves successfully computed : %s","Vacaciones procesadas exitosamente:  %s",,
"Employees' other costs","Otros costos de empleados",,
"Employment","Contratacion",,
"Employment Contract Templates","Plantillas de contrato de trabajo",,
"Employment Contracts","Contratos de trabajo",,
"Employment contract","Contrato de trabajo",,
"Employment contract export batch","Exportacion de lote de contratos de trabajo",,
"Employment contract template","Plantilla de contrato de trabajo",,
"Employment contract templates","Plantillas de contrato de trabajo",,
"Employment contract type","Tipos de contrato de trabajo",,
"Employment contract types","Tipos de contrato",,
"Employment contracts","Contratos de trabajo",,
"Employment contracts exported : %s","Contratos de trabajo exportados: %s",,
"Employment contracts/Contract amendments","Contratos/Modificaciones",,
"Employment.name","Nombre de empleado",,
"EmploymentAmendmentType.companies","Compania(s)",,
"EmploymentAmendmentType.endDate","Fecha de finalizacion de periodo de trabajo",,
"EmploymentAmendmentType.name","Nombre",,
"EmploymentContractSubType.description","Etiqueta",,
"EmploymentContractType.description","Etiqueta",,
"EmploymentContractType.name","Codigo",,
"Employments","Contrataciones",,
"Enable DPAE","Activar DPAE",,
"Enable MyHR","Activar MiRH",,
"Enable activity","Habilitar cambios de un producto/servicio",,
"End Date","Fecha de finalizacion",,
"End On","Terminar en",,
"End date","Fecha de finalizacion",,
"End date of hire","Fecha de finalizacion de contrato",,
"End date time","Fecha/hora de finalizacion",,
"End of contract","Finalizacion de contrato",,
"End of contract reason","Razon de finalizacion de contrato",,
"End of contract reasons","Razones de finalizacion de contrato",,
"End of month","Fin de mes",,
"End of the week","Fin de semana",,
"Establishment of the employer","Establecimiento de empleador",,
"Event","Evento",,
"Exclude timesheet editor","Bloquear entrada de tiempos en el editor",,
"Executive","Ejecutivo",,
"Executive Status","Estado ejecutivo",,
"Executive status","Estado ejecutivo",,
"Expense","Gasto",,
"Expense Journal","Diario de gastos",,
"Expense Notification Mail","Mail de notificaciones para gastos",,
"Expense N°","Gasto no.",,
"Expense Per Employee","Gastos por empleado",,
"Expense Sequence","Secuencia de gasto",,
"Expense Templates","Plantilla de gasto",,
"Expense Type","Tipo de gasto",,
"Expense date","Fecha de gasto",,
"Expense filters","Filtros de gasto",,
"Expense line","Linea de gasto",,
"Expense lines","Lineas de gasto",,
"Expense paid with company's credit card","Gasto pagado con tarjeta bancaria de compania",,
"Expense tax account","Cuenta de impuesto",,
"Expense type","Tipo de gasto",,
"Expense types","Tipos de gastos",,
"Expense.advanceAmount","Monto de avance",,
"Expense.comments","Comentario",,
"Expense.companyCbSelect","Pagado(a) con tarjeta bancaria de compania",,
"Expense.currency","Moneda",,
"Expense.employeeName","Empleado(a)",,
"Expense.employeeSignature","Firma de empleado(a)",,
"Expense.employerSignature","Firma de empleador",,
"Expense.expenseDate","Fecha de gasto",,
"Expense.expenseOf","Gasto de",,
"Expense.period","Periodo",,
"Expense.personalExpenseAmount","Monto de gastos personales",,
"Expense.total","Totales",,
"Expense.totalA.T.I","Total con impuestos incluidos",,
"Expense.totalAmount","Total con impuestos incluidos",,
"Expense.totalToRefund","Total a reembolsar",,
"Expense.withdrawnCash","Importe de retiros de efectivo",,
"ExpenseLine.amount","Monto con impuestos incluidos",,
"ExpenseLine.cityFrom","Ciudad de salida",,
"ExpenseLine.cityTo","Ciudad de llegada",,
"ExpenseLine.client","Cliente",,
"ExpenseLine.distance","Distancia (km)",,
"ExpenseLine.expenseDate","Fecha",,
"ExpenseLine.expenseType","Tipo de gasto",,
"ExpenseLine.kilometricAllowParam","Posicion fiscal",,
"ExpenseLine.kilometricExpenseType","Tipo",,
"ExpenseLine.no","No",,
"ExpenseLine.project","Proyectos",,
"ExpenseLine.toInvoice","A facturar",,
"ExpenseLine.totalTax","Monto IVA",,
"ExpenseLine.untaxedAmount","Monto sin impuestos",,
"ExpenseLine.yes","Si",,
"Expenses","Gastos",,
"Expenses amount to pay","Monto de gastos a pagar",,
"Expenses to Validate","Gastos a validar",,
"Expenses to Ventilate","Gastos a distribuir",,
"Expenses to be Validated by your subordinates","Gastos a validar por mis subordinados",,
"Experience duration","Duracion de experiencia",,
"Expiration date","Fecha de expiracion",,
"Export","Exportar",,
"Export CSV","Exportar a CSV",,
"Export code","Codigo de exportacion",,
"Export code for duration","Codigo de exportacion para numero de dias trabajados",,
"Export code for extra hour management","Codigo para exportacion de horas extras",,
"Export code for lunch voucher management","Codigo para exportacion de tickets de restaurante",,
"Export date","Fecha de exportacion",,
"Export des salariés","Exportacion de empleados",,
"Export employment contract","Exportar contrato de trabajo",,
"Export for payroll preparation","Presente en la exportacion de preparacion de pago",,
"Export payroll preparation","Exportar preparacion de pago",,
"Export type","Tipo de exportacion",,
"Exported","Exportado(a)",,
"Exports","Exportaciones",,
"Extension Amendment","Modificacion de extension",,
"Extension and Miscellaneous Amendment","Modificaciones miscelaneas y de extension",,
"External","Externo(a)",,
"Extra Hours","Horas extras",,
"Extra Hours Notification Mail","Mail de notificaciones para horas extras",,
"Extra Hours Templates","Plantilla de horas extras",,
"Extra hours","Horas extras",,
"Extra hours filters","Filtros de horas extras",,
"Extra hours to Validate","Horas extras a validar",,
"Extra hours to be Validated by your subordinates","Horas extras a validar por mis subordinados",,
"Extra hours to validate","Horas extras a validar",,
"Extra hours type","Tipo de horas extras",,
"Extra hours' number","Numero de horas extras",,
"ExtraHours","Horas extras",,
"F",,,
"File","Archivo",,
"File type","Tipo de archivo",,
"File types","Tipos de archivo",,
"Files","Archivos",,
"Finish","Terminar",,
"Finished","Terminado(a)",,
"First name","Nombre",,
"Fiscal periods","Periodos fiscales",,
"Fiscal year","Ano fiscal",,
"Follow-up","Seguimiento",,
"For foreign-born employees, please enter the code 99","Por favor, introduzca el codigo 99 para empleados extranjeros",,
"Former employee","Empleado(a) anterior",,
"Former employees","Empleados anteriores",,
"Formula",,,
"Formula variables configuration","Configuracion de variables de formula",,
"Friday","Viernes",,
"From","De",,
"From Date","De",,
"From date","De",,
"From date can't be empty","La fecha de inicio no debe encontrarse vacia",,
"From generation date","Fecha de inicio de generacion",,
"Full name","Nombre completo",,
"Fullscreen Editor","Desplegar en pantalla completa",,
"General",,,
"General Expense","Gasto general",,
"General Expenses","Gastos generales",,
"General expense lines","Lineas de gasto general",,
"General expenses","Gastos generales",,
"Generate Lines From Expected Planning","Generar lineas desde planificacion esperada",,
"Generate Lines automatically","Generar lineas automaticamente",,
"Generate human resource configurations","Generar configuraciones de recursos humanos",,
"Generate lines","Generar lineas",,
"Generate new DPAE","Generar nuevo DPAE",,
"Generate payroll prepa.","Generar preparacion de pago",,
"Generate periods","Generar periodos",,
"Given","Tickets entregados",,
"Given lunch vouchers on the period","Tickets de restaurante entregados en el periodo",,
"Given to Employee","Tickets entregados a empleado(a)",,
"Google Maps error: %s","Error de Google Maps:",,
"Ground For Refusal","Razon de rechazo",,
"Ground for refusal","Razon de rechazo",,
"HR","RH",,
"HR Batch","Lote de RH",,
"HR batch filters","Filtros de lote de RH",,
"HR batches","Lotes de RH",,
"HR config","Configuracion de RH",,
"HR information","Informacion de RH",,
"HR manager","Responsable de RH",,
"Hardship allowance","Prima de sujecion",,
"Health mutual","Seguro medico",,
"Health mutual rejection reason","Razon de rechazo de seguro medico",,
"Health mutual rejection reasons","Razones de rechazo de seguro medico",,
"Health service","Servicio de salud",,
"Health service address","Direccion de servicio de salud",,
"Historic colleague Expenses","Historial de gastos de colaborador(a)",,
"Historic colleague Timesheets","Historial de calendarios de colaborador(a)",,
"Historic colleague extra hours","Historial de horas extras de colaborador(a)",,
"Historic extra hours","Historial de horas extras",,
"Historic team Expenses","Historial de gastos de equipo",,
"Historic team leave requests","Historial de solicitudes de vacaciones de equipo",,
"Holiday","Dia feriado",,
"Hourly complement","Complemento horario SMIC",,
"Hourly gross salary","Salario bruto por hora",,
"Hourly rate","Tasa horaria",,
"Hours","Horas",,
"Hours distribution","Distribucion horaria",,
"Hr batch","Lote de RH",,
"Hr config","Configuracion de RH",,
"HrConfig","Configuracion de RH",,
"Human Resource Manager","Responsable de RH",,
"Human Resource config (${ name })","Configuracion de recursos humanos (${name})",,
"Human Resources Employee","Empleado de RH",,
"Human Resources Manager","Responsable de RH",,
"Human Resources configuration","Configuracion de RH",,
"Human Resources configurations","Configuraciones de RH",,
"Human resource configurations","Configuraciones de recursos humanos",,
"I am at work","Me encuentro en el trabajo",,
"Imposed holidays planning","Planificacion de vacaciones impuestas",,
"In Trial","En prueba",,
"In advance","En avance",,
"Inactive","Inactivo(a)",,
"Increase %","Aumento %",,
"Information","Informacion",,
"Inject","Inyectar",,
"Inject/Consume","Inyectar/Consumir",,
"Instruction","Instruccion para usuario",,
"Internal description","Descripcion interna",,
"Invalid date","Fecha invalida",,
"Invalid date periods","Periodo (fechas) invalido",,
"Invalid date, it can't be in the future","Fecha invalida, no debe ser futura",,
"Invalid dates","Fechas invalidas",,
"Invalid duration (must be a 0.5's multiple)","Duracion invalida (debe ser un multiplo de 0.5)",,
"Invitation","Invitacion",,
"Invited collaborators","Colaboradores invitados",,
"Invoiced","Facturado(a)",,
"Invoicing Type for Log Times","Tipo de facturacion para tiempos transcurridos",,
"Justification","Justificacion",,
"K.A.P.","P.f.",,
"Keep Project for Start&Stop Timer","Conservar proyecto en cronometro",,
"Kilometric Allowance","Gastos de kilometraje",,
"Kilometric Allowance Param","Potencia fiscal",,
"Kilometric Allowance Params","Potencias fiscales",,
"Kilometric Allowances","Gastos de kilometraje",,
"Kilometric allowance list","Lista de gastos de kilometraje",,
"Kilometric allowance rate","Tasa de gastos de kilometraje",,
"Kilometric allowance rates","Tasas de gastos de kilometraje",,
"Kilometric allowance rule","Regla de gastos de kilometraje",,
"Kilometric allowance rule list","Reglas de gastos de kilometraje",,
"Kilometric allowance rules","Reglas de gastos de kilometraje",,
"Kilometric expense product","Producto de gastos de kilometraje",,
"Kilometric lines","Lineas de gasto de kilometraje",,
"Kilometric log","Contador de kilometraje",,
"Kilometric log list","Contador de kilometraje",,
"Kilometrice Allowance Param","Parametro de gastos de kilometraje",,
"Kilometrice Allowance Params","Parametros de gastos de kilometraje",,
"Kilometrice log","Log de kilometraje",,
"LIEU",,,
"Label","Etiqueta",,
"Last name","Apellido",,
"Leave Batch rules","Reglas de lotes de vacaciones",,
"Leave List","Lista de vacaciones",,
"Leave Management","Administracion de vacaciones",,
"Leave Management Batch Rule","Reglas de lotes de vacaciones",,
"Leave Management Reset","Restablecer administracion de vacaciones",,
"Leave Per Employee","Vacaciones por empleado",,
"Leave Reason","Tipo",,
"Leave Reason for Leave to justify","Razon para ausencia a justificar",,
"Leave Request","Solicitud de vacaciones",,
"Leave Request Notification Mail","Mail de notificacion para solicitudes de vacacinoes",,
"Leave Requests","Solicitudes de vacaciones",,
"Leave Requests to Validate","Solicitudes de vacaciones a validar",,
"Leave accounts","Contadores de vacaciones",,
"Leave counter reset","Restablecer contadores de vacaciones",,
"Leave day number","Numero de dias de vacaciones",,
"Leave days' number","Numero de dias de vacaciones",,
"Leave line","Linea de vacaciones",,
"Leave management","Administracion de vacaciones",,
"Leave management batch","Lote de vacaciones",,
"Leave management batch rule list","Reglas para obtencion de vacaciones de antiguedad",,
"Leave period","Periodo considerado para ausencias",,
"Leave reason","Tipo de ausencia",,
"Leave reason and day number have to be defined","La razon de la ausencia y la cantidad de dias deben encontrarse definidos",,
"Leave request","Solicitud de vacaciones",,
"Leave request filters","Filtros de solicitudes de vacaciones",,
"Leave requests","Solicitudes de vacaciones",,
"Leave requests left by type","Solicitudes de vacaciones por tipo",,
"Leave to justify","Ausencia a justificar",,
"LeaveRequest","Solicitud de vacaciones",,
"Leaves","Vacaciones",,
"Leaves Management","Administracion de vacaciones",,
"Leaves Templates","Plantillas de vacaciones",,
"Leaves and timesheets","Vacaciones y calendarios",,
"Leaves calendar","Calendario de ausencias",,
"Leaves to be Validated by your subordinates","Solicitudes de vacaciones a validar por mis subordinados",,
"Leaving date","Fecha de partida",,
"Left","Restante",,
"Level","Nivel",,
"Line will be attached to a subsequent timesheet","La linea se adjuntara a una hoja de tiempo futura",,
"Lines Generation Wizard","Asistente de generacion de lineas",,
"List of employees","Lista de empleados",,
"Log Time","Tiempos transcurridos",,
"Log Times","Tiempos transcurridos",,
"Log time","Tiempo transcurrido",,
"Logged Time","Tiempo transcurrido",,
"Login","Inicio de sesion",,
"Lunch Voucher","Ticket de restaurante",,
"Lunch Voucher Employer's Share","Parte patronal de Tickets de Restaurante",,
"Lunch Voucher Format","Formato de tickets de restaurante",,
"Lunch Voucher Line","Linea de ticket de restaurante",,
"Lunch Voucher Lines","Lineas de ticket de restaurante",,
"Lunch Voucher Management","Administracion de tickets de restaurante",,
"Lunch Voucher Wage Share","Parte salarial de Tickets de Restaurante",,
"Lunch Voucher format","Formato de tickets de restaurante",,
"Lunch Voucher's number","Numero de tickets de restaurante",,
"Lunch Vouchers","Tickets de restaurante",,
"Lunch voucher advance","Avance de tickets de restaurante",,
"Lunch voucher advances","Avances de tickets de restaurante",,
"Lunch voucher management filters","Filtros de administracion de tickets de restaurante",,
"Lunch voucher supplier","Proveedor de tickets de restaurante",,
"Lunch vouchers","Tickets de restaurante",,
"Lunch vouchers distributed","Tickets de restaurante distribuidos",,
"Lunch vouchers used","Tickets de restaurante utilizados",,
"Lunch vouchers' number","Numero de tickets de restaurante",,
"LunchVoucher.amount","MONTO",,
"LunchVoucher.comment","COMENTARIOS",,
"LunchVoucher.employeeShare","Parte salarial",,
"LunchVoucher.employerShare","Parte patronal",,
"LunchVoucher.handedOn","ENTREGADO EL",,
"LunchVoucher.leavesFrom","Ausencias de",,
"LunchVoucher.lvFrom","Ticket de restaurante de",,
"LunchVoucher.month","Mes",,
"LunchVoucher.names","NOMBRES",,
"LunchVoucher.qty","CANTIDAD",,
"LunchVoucher.signature","FIRMA",,
"LunchVoucher.signatureDocument","Hoja de registro: Entrega de Tickets de Restaurante",,
"LunchVoucher.subtotal","Subtotal",,
"LunchVoucher.to","a",,
"LunchVoucher.total","TOTAL GENERAL",,
"LunchVoucherCommand","OrdenTR",,
"M",,,
"MATRICULE","MATRICULA",,
"Maiden name","Apellido de soltera",,
"Main","Principal",,
"Main activity code","Codigo de actividad principal",,
"Main employment contract","Contrato de trabajo principal",,
"Main employment contract status","Estado de contrato de trabajo principal",,
"Manage Accumulation","Creacion de contador",,
"Manager","Responsable jerarquico(a)",,
"Manager dashboard","Tablero de responsable",,
"Marital name","Apellido de casada",,
"Marital status","Estado civil",,
"Married","Casado(a)",,
"Mass export list","Lista de exportacion masiva",,
"Maximum Condition","Condicion maxima",,
"Messages","Mensajes",,
"Min monthly remuneration","Remuneracion mensual minima",,
"Minimum Condition","Condicion minima",,
"Minimum Stock of Lunch Vouchers","Stock minimo de tickets de restaurante",,
"Minimum stock of lunch vouchers will be reached for the company %s. Minimum Stock allowed : %s. Available Stock : %s","El stock minimo permitido de Tickets de Restaurante se alcanzara para la compania %s. Stock minimo permitido: %s. Stock disponible: %s",,
"Minutes","Minutos",,
"Miscellaneous Amendment","Modificacion miscelanea",,
"Missing hours","Horas faltantes",,
"Monday","Lunes",,
"Monthly global cost","Costo global mensual",,
"Morning","Manana",,
"Move","Movimiento",,
"Move Date","Fecha de movimiento",,
"Move already used, you must unreconcile it first","Movimiento ya utilizado, debe ser desconciliado primero",,
"My Expenses","Mis gastos",,
"My Extra Hours","Mis horas extras",,
"My Leave Requests","Mis solicitudes de vacaciones",,
"My Timesheets","Mis calendarios",,
"My expense","Mi gasto",,
"My expenses","Mis gastos",,
"My extra hours","Mis horas extras",,
"My leave request","Mi solicitud de vacaciones",,
"My leave requests","Mis solicitudes de vacaciones",,
"My timesheet","Mi calendario",,
"My timesheets","Mis calendarios",,
"MyHR","MiRH",,
"NOM","NOMBRE",,
"NOM DE JEUNE FILLE","APELLIDO DE SOLTERA",,
"NOM MARITAL","APELLIDO DE CASADA",,
"NUMERO INSEE",,,
"Name","Nombre",,
"Name for age variable","Nombre de variable correspondiente a edad",,
