"key","message","comment","context"
"Contact","Contacto",,
"Contact partner","Contactar",,
"Contract/Subscription","Contrato/Subscripcion",,
"Could not find MRP with sequence %s.","Imposible encontrar PRM (Planificacion de Requerimientos de Materiales) con la secuencia %s",,
"Could not process MRP %s since its computation is already ongoing.","Imposible ejecutar calculo de PRM (Planificacion de Requerimientos de Materiales), ya que el calculo ya se encuentra en proceso",,
"Country","Pais",,
"Create interco invoice as validated","Crear factura interco con estado Validado",,
"Create interco purchase quotation as requested","Crear cotizacion de compra interco con estado Solicitado",,
"Create interco sale quotation as finalized","Crear cotizacion de venta interco con estado Finalizado",,
"Create purchase counterpart on this status","Crear orden de compra interco en el estado actual",,
"Create sale counterpart on this status","Crear orden de venta interco en el estado actual",,
"Created by","Creado(a) por",,
"Created by interco","Creado(a) por interco",,
"Created from SOP","Creado(a) desde PIC",,
"Created manually","Creado(a) manualmente",,
"Created on","Creado(a) el",,
"Cumulated invoiced %","% Acumulado de facturacion",,
"Cumulative qty","Cantidad acumulada",,
"Current date","Fecha actual",,
"Current date + days","Fecha actual + retraso en dias",,
"Cust. Invoices","Facturas de clientes",,
"Customer","Cliente",,
"Customer Stock Move to invoice","Movimiento saliente a facturar",,
"Customer deliveries","Entregas a cliente",,
"Customer deliveries filters","Filtros de entregas a cliente",,
"Customer deliveries management","Administracion de movimientos salientes",,
"Customer delivery","Entrega a cliente",,
"Customer shipping carriage paid configuration","Configuracion de portes pagados",,
"Customs code nomenclature is missing on product %s.","Falta codigo de lista de materiales en producto %s",,
"Cut off generation","Generacion de cortes",,
"DECLARATION OF EXCHANGES OF GOODS BETWEEN MEMBER STATES OF THE EUROPEAN COMMUNITY","DECLARACION DE INTERCAMBIO DE BIENES ENTRE LOS ESTADOS MIEMBROS DE LA COMUNIDAD EUROPEA",,
"Dashlet.Moves","Movimientos",,
"Date","Fecha",,
"Date of shipment","Fecha de envio",,
"Date to match delivery delay","Fecha para cumplir plazos de entrega",,
"Date to respect delays","Fecha para cumplor plazos",,
"Day (end of month)","Dia (fin de mes)",,
"Days between firm and proposal purchase","Numero de dias de alerta entre compra cerrada y propuesta de compra",,
"Declaration of exchange filters","Filtros de declaracion de intercambios",,
"Declaration of exchanges","Declaracion de intercambios",,
"Declaration of exchanges of goods","Declaracion de intercambios de bienes",,
"Declarations of exchanges","Declaracion de intercambios",,
"Default estimated date in stock move from purchase order","Fecha estimada de movimiento entrante cuando no se encuentre especificada en la orden",,
"Default estimated date in stock move from sale order","Fecha estimada de movimiento saliente cuando no se encuentre especificada en la orden",,
"Delayed invoicing","Facturacion retrasada",,
"Delivered by","Entregado(a) por",,
"Deliveries Cancelled","Entregas canceladas",,
"Deliveries History","Historial de entregas",,
"Deliveries to prepare","Entregas a preparar",,
"Delivery State","Estado de entrega",,
"Delivery conditions","Condiciones de entrega",,
"Delivery or receipt state","Estado de entrega",,
"Delivery partner","Socio de entrega",,
"Delivery state","Estado de entrega",,
"Description","Descripcion",,
"Direct order","Orden directa",,
"Direct order default stock location","Ubicacion de orden directa predeterminada",,
"Direct order stock location","Ubicacion de orden directa",,
"Display product without proposal","Desplegar productos sin propuesta",,
"Don't take in consideration for the stock computation","No tener en cuenta en el calculo de el stock disponible",,
"Don't take in consideration on MRP","No tener en cuenta en PRM",,
"Draft","Borrador",,
"Edited by user","Editado(a) por usuario",,
"Element","Elemento",,
"End date","Fecha de finalizacion",,
"Entry of stock","Entrada de stock",,
"Error during the computation of MRP %s","Error durante ejecucion de PRM %s",,
"Error generating subscription invoice(s): '%s'","Error durante generacion de facturas de subscripcion: '%s'",,
"Error that happened during the computation","Error ocurrido durante calculo",,
"Estimated delivery date","Fecha de entrega estimada",,
"Estimated shipping date","Fecha de envio estimada",,
"European declaration of services","Declaracion europea de servicios",,
"Exclude from MRP","Excluir de PRM",,
"Exclude late sales","Excluir ordenes retrasadas",,
"Expected realisation date","Fecha de realizacion esperada",,
"Expected/Future Quantity","Cantidad esperada/futura",,
"Expedition","Expedicion",,
"Export directory is not configured.","Ruta de exportacion no configurada",,
"Field fieldSelect is null for %s","Campo de seleccion nulo para %s",,
"Field of application","Campo de aplicacion",,
"Field to select","Campo a seleccionar",,
"Filters","Filtros",,
"Fiscal year","Ano fiscal",,
"FixedAsset.Location","Ubicacion",,
"Forecast date","Fecha de pronostico",,
"Forecasted customer invoices","Facturas a emitir",,
"Forecasted invoice customer account","Cuenta de cliente para facturas a emitir",,
"Forecasted invoice supplier account","Cuenta de proveedor para facturas no recibidas",,
"Forecasted supplier invoices","Facturas no recibidas (FNP)",,
"Forecasts","Pronosticos",,
"Format","Formato",,
"Forwarder","Agente de aduanas",,
"Freight carrier mode","Modo de transportista",,
"From Date","Fecha de inicio",,
"From stock location","Ubicacion fuente de stock",,
"Full name","Nombre completo",,
"Future quantity","Cantidad futura",,
"Generate Invoice","Generar factura",,
"Generate all possible proposals","Generar todas las propuestas posibles",,
"Generate customer deliveries automatically","Generar movimientos salientes automaticamente",,
"Generate inc. moves for products","Generar movimientos entrantes para articulos",,
"Generate inc. moves for services","Generar movimientos entrantes para servicios",,
"Generate invoice from purchase order","Generar factura para cotizacion/orden de compra",,
"Generate invoice from sale order","Generar factura para cotizacion/orden de venta",,
"Generate invoice from stock move","Generar factura desde movimiento entrante/saliente",,
"Generate one invoice per incoming stockMove","Generar una factura por movimiento entrante",,
"Generate one invoice per outgoing stockMove","Generar una factura por movimiento saliente",,
"Generate out. moves for products","Generar movimientos salientes para articulos",,
"Generate out. moves for services","Generar movimientos salientes para servicios",,
"Generate proposal","Generar propuesta",,
"Generate proposals","Generar propuestas",,
"Generate proposals for selected lines","Generar propuestas para lineas seleccionadas",,
"Generate purchase orders automatically","Generar ordenes de compra automaticamente",,
"Generate single invoice","Generar una unica factura",,
"Generate supplier arrivals automatically","Generar movimientos entrantes automaticamente",,
"Generate supply chain configurations","Generar configuraciones de cadena de suministros",,
"Generate the invoice","Generar factura",,
"Generated sale order","Generar orden de venta",,
"Growth coefficient","Coeficiente de aumento",,
"Has carriage paid possibility","Posibilidad de contar con porte pagado",,
"Hide Unit Amounts","Ocultar montos de unidades",,
"Ideal Qty","Cantidad ideal",,
"If true, after allocating quantity for a given stock move we allocate the remaining quantity in others stock moves.","Si se encuentra marcado, despues de la asignacion de un movimiento de stock, la cantidad restante se asignara a los otros movimientos",,
"If true, the requested quantity for reservation will be equal to the quantity of the given sale order line.","Si se encuentra marcado, la cantidad solicitada sera igual a la cantidad en las lineas de la orden",,
"Ignore end date","Ignorar fecha de finalizacion",,
"Include element without date","Incluir elementos sin fecha",,
"Include elements with a date later than MRP end date.","Incluir elementos con fecha posterior a la fecha de finalizacion de PRM",,
"Include in DEB","Incluir en DEB",,
"Include late sales","Incluir ventas retrasadas",,
"Include sales with a planned delivery date in the past but which have not yet been delivered.","Incluir ordenes con fecha de entrega estimada pasada pero que aun no han sido entregadas",,
"Incorrect product in the stock move %s","Producto incorrecto en movimiento de stock %s",,
"Incoterm",,,
"Indicators","Indicadores",,
"Information","Informacion",,
"Insurance date credit","Fecha de seguro de credito",,
"Interco",,,
"Interco from invoice","Interco desde factura",,
"Interco from purchase","Interco desde orden de compra",,
"Interco from sale","Interco desde orden de venta",,
"Introduction","Introduccion",,
"Invoice","Factura",,
"Invoice %s type is not filled.","Tipo de factura %s no llenado",,
"Invoice all","Facturar todo",,
"Invoice an advance payment","Facturar pago por adelantado",,
"Invoice blocking","Bloqueo de facturacion",,
"Invoice blocking reason","Razon de bloqueo de facturacion",,
"Invoice blocking reasons","Razones de bloqueo de facturacion",,
"Invoice controlled","Factura controlada",,
"Invoice created","Factura creada",,
"Invoice generated","Factura generada",,
"Invoice on timetable","Facturar en calendario",,
"Invoice orders","Facturar ordenes",,
"Invoice orders batch type","Tipo de lote de facturacion de ordenes",,
"Invoice orders configuration","Configuracion de facturacion de ordenes",,
"Invoice outgoing stock moves","Facturar movimiento saliente",,
"Invoice partially stock move","Facturar parcialmente movimiento de stock",,
"Invoice selected lines","Facturar lineas seleccionadas",,
"Invoiced","Facturado(a)",,
"Invoiced Qty","Cantidad facturadda",,
"Invoiced by","Facturado(a) por",,
"Invoiced partner","Socio facturado",,
"Invoiced periods","Periodos facturados",,
"Invoices","Facturas",,
"Invoicing","Facturacion",,
"Invoicing Blocking","Bloqueo de facturacion",,
"Invoicing State","Estado de facturacion",,
"Invoicing batch","Lote de facturacion",,
"Invoicing blocked customer deliveries","Entregas bloqueadas en facturacion",,
"Invoicing of this stock move is blocked.","Facturacion de movimiento saliente bloqueada",,
"Invoicing status","Estado de facturacion",,
"Is ISPM 15 required","NIMP15 requerida",,
"Is amount in %","Monto en %",,
"Is certificate of conformity required","Certificado de conformidad requerido",,
"Is merged stock move line","Fusionar lineas de movimiento de stock?",,
"Is out day nb between purchase and proposal",,,
"It is not allowed to invoice a greater quantity %s than the delivered quantity %s. Please check the invoice line with this product %s.","No es posible facturar una cantidad superior %s a la cantidad entregada %s. Por favor, verifique la linea de factura con el producto %s",,
"It is not possible to delete a stock move line with allocated or reserved quantity.","No es posible eliminar una linea de movimiento de stock con una cantidad asignada o reservada",,
"Label","Etiqueta",,
"Late Deliveries","Entregas retrasadas",,
"Late sales","Ordenes retrasadas",,
"Left empty","Dejar vacio(a)",,
"Line numberFiscal valueTaker",,,
"Line numberNomenclatureSource or destination countryFiscal valueRegimeNet massSupplementary unitNature of transactionMode of transportDepartmentCountry of originAcquirerProduct codeProduct namePartnerInvoice",,,
"Lines to invoice","Lineas a facturar",,
"Link type","Tipo de enlace",,
"List","Lista",,
"LogisticalForm.customerCode","Codigo de cliente:",,
"LogisticalForm.customerName","Nombre de cliente:",,
"LogisticalForm.date","Fecha:",,
"LogisticalForm.item","Articulo",,
"LogisticalForm.itemDescription","Descripcion de articulo",,
"LogisticalForm.packagingNumber","Paquete no.",,
"LogisticalForm.packingList","Lista de paquetes",,
"LogisticalForm.shippingComments","Detalles de entrega",,
"LogisticalForm.totalNetMass","Peso total neto",,
"LogisticalFormLine.numberOfParcels/Pallets: {0} - LogisticalForm.totalGrossMass ({1}): {2}","Numero de cajas/tarimas: {0} � Masa bruta total ({1}): {2}",,
"LogisticalFormLine.palletNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>","Tarima n<sup>o</sup> <strong>{0}</strong> � Dimensiones (cm) : <strong>{1}</strong> � Peso bruto ({2}) : <strong>{3}</strong>",,
"LogisticalFormLine.parcelNo <strong>{0}</strong> - LogisticalFormLine.dimensions <strong>{1}</strong> - LogisticalFormLine.grossMass ({2}): <strong>{3}</strong>","Paquete n<sup>o</sup> <strong>{0}</strong> � Dimensiones (cm) : <strong>{1}</strong> � Peso bruto ({2}) : <strong>{3}</strong>",,
"LogisticalFormLine.qty","Cantidad",,
"LogisticalFormLine.stockMoveNo {0} / LogisticalFormLine.refNo {1}","Movimiento saliente n<sup>o</sup> {0} / Referencia. n<sup>o</sup> {1}",,
"MPS","PDP (Plan Director de Produccion)",,
"MRP","PRM (Planificacion de Requerimientos de Materiales)",,
"MRP Type","Tipo de trabajo en proceso",,
"MRP Types","Tipos de trabajo en curso",,
"MRP families","Familias PRM",,
"MRP family","Familia PRM",,
"MRP forecast","Pronostico de ventas",,
"MRP forecasts","Pronosticos de ventas",,
"MRP move types","Tipo de trabajo en proceso",,
"MRP number","No. PRM",,
"MRP nÂ°%s is now finished","PRM No.%s terminado",,
"MRP sequence is missing.","Falta secuencia de PRM",,
"MRP to compute","PRM a calcular",,
"Manage advance payments from payment conditions","Administrar pagos por adelantado desde condiciones de pago",,
"Manage stock reservation","Administrar reservacion de stock",,
"Managed by","Administrado(a) por",,
"Managed for","Administrado(a) para",,
"Mass Cust. Stock Move Invoicing","Facturacion masiva de movimiento saliente",,
"Mass Suppl. Stock Move Invoicing","Facturacion masiva de movimiento entrante",,
"Maturity","Fecha de vencimiento",,
"Maximum level","Nivel maximo",,
"Min qty","Cantidad minima",,
"Missing","Faltante",,
"Missing link to sale order line (from sale order id = %s) for stock move line %s","Falta enlace con la linea de la orden de venta (desde el ID de la cotizacion = %s) para la linea de movimiento de stock %s",,
"Missing manuf order quantity","Falta cantidad para orden de manufactura",,
"Missing purchase order with id %s for stock move line %s","Falta enlace con la linea de la orden de compra con el ID %s para la linea de movimiento de stock %s",,
"Month","Mes",,
"Move","Movimiento",,
"Mrp","PRM",,
"Mrp calculation is already on going.","Calculo de PRM ya en curso",,
"Mrp line","Linea de PRM",,
"MrpList.code","Codigo",,
"MrpList.createdOn","Creado(a) el",,
"MrpList.cumulativeQty","Cantidad acumulada",,
"MrpList.endDate","Fecha de finalizacion",,
"MrpList.forecastDate","Fecha pronosticada",,
"MrpList.forecastsTitle","Pronosticos",,
"MrpList.maturityDate","Fecha de vencimiento",,
"MrpList.maxLevel","Nivel maximo",,
"MrpList.minQty","Cantidad minima",,
"MrpList.name","Nombre",,
"MrpList.parentProductCategory","Categoria padre",,
"MrpList.partner","Socio",,
"MrpList.price","Precio",,
"MrpList.product","Producto",,
"MrpList.productCategoriesTitle","Categorias de producto",,
"MrpList.productCategory","Categoria de producto",,
"MrpList.productFamiliesTitle","Familias de producto",,
"MrpList.productFamily","Familia contable",,
"MrpList.productType","Tipo",,
"MrpList.productsTitle","Productos",,
"MrpList.qty","Cantidad",,
"MrpList.relatedTo","Relacionado(a) a",,
"MrpList.saleOrdersTitle","Ordenes de venta",,
"MrpList.salePrice","Precio de venta sin impuestos",,
"MrpList.stockLocation","Ubicacion",,
"MrpList.title","Calculo de requerimientos netos",,
"MrpList.totalATI","Total con impuestos incluidos",,
"MrpList.totalWT","Total sin impuestos",,
"MrpList.type","Tipo",,
"MrpList.unit","Unidad",,
"MrpWeeks.createdOn","Creado(a) el",,
"MrpWeeks.endDate","Fecha de finalizacion",,
"MrpWeeks.maxLevel","Nivel maximo",,
"MrpWeeks.product","Producto",,
"MrpWeeks.stockLocation","Ubicacion",,
"MrpWeeks.title","Calculo de requerimientos netos",,
"MrpWeeks.unit","Unidad",,
"MrpWeeks.week","Semana",,
"Name","Nombre",,
"Nbr of days","Numero de dias",,
"No default supplier is defined for the product %s","No existe proveedor predeterminado para el producto %s",,
"No delivery stock move to generate for this purchase order","No existe movimiento de stock a generar para esta orden de compra",,
"No delivery stock move to generate for this sale order","No existe movimiento de stock a generar para esta orden de venta",,
"No invoice was generated","Ninguna factura fue generada",,
"No proposal can be generated from these lines.","Ninguna propuesta puede ser generada con las lineas actuales",,
"No stock location valid. Please uncheck the chosen stock location 'is not in MRP'.","No hay una ubicacion de stock valida. Por favor, desmarque la casilla 'No tener en cuenta en el CBN' en la ubicacion de stock seleccionada",,
"Not enough quantity are available for reservation for product %s (%s)","La cantidad disponible para reservacion no es suficiente para el producto %s (%s)",,
"Not invoiced","No facturado(a)",,
"Note","Nota",,
"Number of Product per Accounting Family","Numero de productos por familia contable",,
"Number of Product per Category","Numero de productos por categoria",,
"Number of days","Numero de dias",,
"OK",,,
"Offset in months","Desajuste en meses",,
"One-off sale outgoing quantity","Cantidad de salida de venta extraordinaria",,
"One-off sales","Ventas extraordinarias",,
"One-off sales excluded","Ventas extraordinarias excluidas",,
"One-off sales included","Ventas extraordinarias incluidas",,
"One-off sales only","Ventas extraordinarias solamente",,
"Operation choice","Eleccion de operacion",,
"Order %s","Cotizacion %s",,
"Order invoicing report:","Reporte de facturacion de ordenes:",,
"Order up to date","Fecha anterior o igual a",,
"Order(s) processed","Orden(es) procesada(s)",,
"Ordered by","Ordenado(a) por",,
"Origin","Origen",,
"Origins","Origenes",,
"Out of stock","Salida de stock",,
"Outgoing quantity (One-off sale excluded)","Cantidad saliente (ventas extraordinarias excluidas)",,
"Outgoing stock move invoicing report:","Reporte de facturacion de movimientos salientes:",,
"PFP Status","Estado de LPP",,
"PO line","Linea de orden de compra",,
"Pack lines","Lineas de paquete",,
"Packing list","Lineas de paquete",,
"Parent Stock location","Ubicacion de stock padre",,
"Parent line","Linea padre",,
"Partial invoicing of outgoing stock move with tracking number activated is not supported.","La facturacion parcial de movimientos de stock salientes con numeros de seguimiento no es soportada",,
"Partially invoiced","Facturado(a) parcialmente",,
"Partner","Socio",,
"Partner is missing on stock move %s.","Falta socio para movimiento de stock %s",,
"Partner relations type","Relacion entre socios",,
"Partner relations types","Relaciones entre socios",,
"Payment condition","Condicion de pago",,
"Payment mode","Metodo de pago",,
"Payment period (N days / Month)","Periodo de pago (N dias/N mes)",,
"Percentage","Porcentaje",,
"Period","Periodo",,
"Period type","Tipo de periodo",,
"Picking Order Info","Informacion de orden de preparacion",,
"Planned stock move lines","Lineas de movimiento de stock planificado",,
"Please configure a correct value for the sale order date used for reservation.","Por favor, configure un valor valido para la fecha utilizada para la reserva de pedidos de clientes",,
"Please configure the advance payment account for the company %s","Por favor, configure una cuenta para pagos por adelantado para la compania %s",,
"Please configure the advance payment product","Por favor, configure el producto de pago por adelantado",,
"Please configure the sale order invoicing product","Por favor, configure el producto de facturacion de ordenes",,
"Please confirm the sale order before invoicing.","Por favor, confirme la orden antes de facturar",,
"Please do not enter negative quantity for reservation.","Por favor, no introduzca cantidades negativas en la reservacion",,
"Please enter amount to invoice.","Por favor, introduzca un monto a facturar",,
"Please fill a quantity to invoice.","Por favor, llene una cantidad a facturar",,
"Please fill unit for product %s","Por favor, llene una unidad para el producto %s",,
"Please generate a stock move for this sale order before modifying allocated quantity.","Por favor, genere un movimiento de stock para este pedido antes de modificar la cantidad asignada",,
"Please select a forecasted invoice customer account in the accounting batch","Por favor, seleccione una cuenta de cliente para facturas a emitir en el lote de contabilidad",,
"Please select a forecasted invoice supplier account in the accounting batch","Por favor, seleccione una cuenta de proveedor para facturas no recibidas en el lote de contabilidad",,
"Please select an element to run calculation","Por favor, seleccione un elemento para ejecutar el calculo",,
"Please select at least one line to generate a proposal.","Por favor, seleccione al menos una linea para generar una propuesta",,
"Please uncheck picking order edited box from this stock move from Cust. Shipment to prepare menu entry.","Por favor, desmarque la preparacion de la movimiento saliente de esta factura desde la entrada de menu 'Entregas de clientes a preparar'",,
"Please validate the purchase order before invoicing.","Por favor, valide la orden de compra antes de generar la factura",,
"Please, select a currency for the order %s","Por favor, seleccione una moneda para la orden %s",,
"Please, select a supplier for the line %s","Por favor, seleccione un proveedor para la linea %s",,
"Print","Imprimir",,
"Product","Producto",,
"Product Accounting Family","Familia contable de producto",,
"Product Categories","Categorias de producto",,
"Product Category","Categoria de producto",,
"Product Type","Tipo de producto",,
"Product categories","Categoria de producto",,
"Product code","Codigo de producto",,
"Product families","Familias de producto",,
"Product is missing.","Falta producto",,
"Product launches/withdrawal each month","Lanzamientos/Retiros de productos por mes",,
"Product stock for %s is not enough for availability request","Stock de producto %s insufuciente para solicitud de disponibilidad",,
"Product type","Tipo de producto",,
"Product type distribution","Distribucion por tipo de producto",,
"Products","Productos",,
"Products DB 1","Producto 1",,
"Products Details","Detalles de producto",,
"Project identically over the next few months","Proyectar igual sobre los proximos meses",,
"Projected Stock","Stock proyectado",,
"Projected stock","Stock proyectado",,
"Projection' s number of month","Numero de mes de proyeccion",,
"Proposal","Propuesta",,
"Proposal generated","Propuesta generada",,
"Proposal select","Seleccion de propuesta",,
"Proposals have been generated successfully.","Propuestas generadas exitosamente",,
"Purchase order","Orden de compra",,
"Purchase order line","Linea de orden de compra",,
"Purchase order or sale order without estimated delivery date and manufacturing order without planned date. In this case, we use the MRP start date (today)","Ordenes de compra u ordenes de venta sin fecha estimada de entrega y ordenes de manufactura sin fecha de planificacion. En este caso, se utiliza la fecha de inicio de PRM (fecha actual)",,
"Purchase order quantity","Cantidad en orden de compra",,
"Purchase order without incoming stock move","Ordenes de compra en espera de movimientos entrantes",,
"Purchase order without stock move","Ordenes en espera de movimientos entrantes",,
"Purchase orders","Ordenes de compra",,
"Purchase proposal","Propuesta de compra",,
"Purchase proposal / Estimated delivery","Entrega estimada/Propuesta de compra",,
