"key","message","comment","context"
"091003",,,
"091004",,,
"091005",,,
"091006",,,
"091007",,,
"091008",,,
"091009",,,
"091010",,,
"091011",,,
"091101",,,
"091102",,,
"091103",,,
"091104",,,
"091112",,,
"091113",,,
"091117",,,
"091118",,,
"091119",,,
"091120",,,
"091121",,,
"091209",,,
"091301",,,
"1","1",,
"10 - Bank details IBAN","10 - Identificador de cuenta",,
"10 - Sender bank details type","10 - Tipo de identificador de cuenta",,
"10 - Sequence","10 - Referencia",,
"11 - Bank details code","11 - Codigo de moneda de cuenta",,
"11 - Sender bank details IBAN","11 - Identificador de la cuenta a debitar",,
"12 - Bank order currency","12 - Codigo de moneda de la cuenta a debitar",,
"13 - Total","13 - Total",,
"14 - Sender bank details type","14 - Tipo de identificador de la cuenta a debitar",,
"15 - Sender bank details IBAN","15 - Identificador de la cuenta a debitar",,
"16 - Bank order currency","16 - Codigo de moneda de la cuenta a debitar",,
"16 - Economic reason code","16 - Codigo de motivo economico",,
"17-3 - File format qualifying date","17-3 Calificador de la fecha",,
"18 - Order debit type index","18 - Indice de el tipo de debito de el lote",,
"18 - Payment mode select","18 - Metodo de pago",,
"19 - Fees imputation mode","19 - Codigo de imputacion de los gastos",,
"19 - Order index type","19 - Indice de tipo de el lote",,
"2","2",,
"20 - Bank order date","20 - Fecha de la orden bancaria",,
"21 - Currency","21 - Codigo de moneda de las ordenes de pago",,
"24-1 - Qualifying of date","24-1 Calificador de la fecha",,
"24-2 - Date","24-2 - Fecha",,
"25 - Currency","25 - Codigo de moneda de la transferencia",,
"3","3",,
"4","4",,
"4 - Bank details type","4 - Tipo de identificador de la cuenta el beneficiario",,
"4 - Bank name","4 - Nombre de el banco de el beneficiario",,
"4 - Generation date","4 - Fecha de creacion",,
"4-1 - Payment Reason 1","4-1 - Motivo de pago 1",,
"4-2 - Payment Reason 2","4-2 - Motivo de pago 2",,
"4-3 - Payment Reason 3","4-3 - Motivo de pago 3",,
"4-4 - Payment Reason 4","4-4 - Motivo de pago 4",,
"5","5",,
"5 - Bank address","5 - Ubicacion de la agencia",,
"5 - Bank details IBAN","5 - Idenficador de la cuenta de el beneficiario",,
"5 - Sender company","5 - Razon social de el emisor",,
"6 - Bank code","6 - Codigo BIC de el banco de el beneficiario",,
"6 - Bank details owner name","6 - Nombre de el beneficiario",,
"6 - Registration code","6 - Numero SIRET de el emisor",,
"6 - Sender address","6 - Direccion de el emisor",,
"7 - Country code","7 - Codigo de pais de el banco de el beneficiario",,
"7 - Registration code","7 - Numero SIRET de el emisor",,
"7 - Sequence","7 - Referencia de el lote",,
"8 - Sequence","8 - Referencia de el lote",,
"9 - Bank details type","Tipo de identificador de la cuenta a debitar",,
"9 - Country code","9 - Codigo de pais de el beneficiario",,
"9-1 - Special instructions 1","9-1 - Instrucciones particulares 1",,
"9-2 - Special instructions 2","9-2 - Instrucciones particulares 2",,
"9-3 - Special instructions 3","9-3 - Instrucciones particulares 3",,
"A - Register code","A - Codigo de registro",,
"A bank order %s already exist for the invoice %s.","Una orden bancaria %s ya existe para la factura %s",,
"Acceptance code per recipient line","Codigo de aceptacion por linea de destinatario",,
"Accepted Bank Details Identifiers","Tipo de identificador de cuentas aceptadas",,
"Accepted LCR","LCR aceptado(a)",,
"Account balance","Balance contable",,
"Account management is missing.","Falta la configuracion de la cuenta contable",,
"Account management list","Lista de configuracion de cuenta",,
"Accounting","Contabilidad",,
"Accounting Dashboard","Tablero de contabilidad",,
"Accounting Dashboard with invoice terms","Tablero de contabilidad con terminos de factura",,
"Accounting Move Line(s) to reconcile","Movimiento(s) a conciliar",,
"Accounting auto","Contabilizacion automatica",,
"Accounting details","Detalles contables",,
"Accounting information","Informacion contable",,
"Accounting move trigger select","Inicio de contabilizacion de movimientos contables",,
"Accounting settings","Ajustes de contabilidad",,
"Accounting.Account","Cuenta contable",,
"Action","Accion",,
"Actions","Acciones",,
"Active","Activo(a)",,
"Active connection","Conexion activa",,
"Additional information","Informacion adicional",,
"Administration mode","Modo administracion",,
"Allow orders with a transfer currency different from bank details currency","Permitir ordenes con moneda de transferencia distinta a la moneda de detalles bancarios",,
"Already accounted","Ya contabilizado(a)",,
"Already reconciled","Ya reconciliado(a)",,
"Amount Rejected","Monto rechazado",,
"Amount in transfer's currency","Monto en la moneda de transferencia",,
"Amount of the semi-interval of confidence for the amounts","Monto de el semi-intervalo de confianza para los montos",,
"Amount remaining to reconcile","Monto restante a reconciliar",,
"Amount value of a bank order line is not valid","El monto insertado para una linea de orden bancaria no es valido",,
"Amount value of the bank order is not valid","El monto insertado para la orden bancaria no es valido",,
"Anomaly has been detected during file generation for bank order %s","Se detecto una anomalia durante la generacion de el archivo para la orden bancaria %s",,
"Anomaly has been detected during file generation for the additional detail record of the bank order line %s","Se detecto una anomalia durante la generacion de el archivo para el registro de los detalles adicionales de la linea de orden bancaria %s",,
"Anomaly has been detected during file generation for the beneficiary bank detail record of the bank order line %s","Se detecto una anomalia durante la generacion de el archivo para el registro de los detalles bancarios de el beneficiario de la linea de orden bancaria %s",,
"Anomaly has been detected during file generation for the detail record of the bank order line %s","Se detecto una anomalia durante la generacion de el archivo para el registro de los detalles de la linea de orden bancaria %s",,
"Anomaly has been detected during file generation for the endorsed detail record of the bank order line %s","Se detecto una anomalia durante la generacion de el archivo para el registro de los detalles endosados de la linea de orden bancaria %s",,
"Anomaly has been detected during file generation for the further information detail record of the bank order line %s","Se detecto una anomalia durante la generacion de el archivo para el registro de informaciones complementarias de la linea de orden bancaria %s",,
"Anomaly has been detected during file generation for the sender record of the bank order %s","Se detecto una anomalia durante la generacion de el archivo para el registro de el emisor de la orden bancaria %s",,
"Anomaly has been detected during file generation for the total record of the bank order %s","Se detecto una anomalia durante la generacion de el archivo para el registro de el total de la orden bancaria %s",,
"App",,,
"App bank payment","App pago bancario",,
"Are you sure you want get the server certificates ?","Esta seguro(a) que desea obtener los certificado de el servidor bancario?",,
"Are you sure you want merge the selected bank orders ?","Esta seguro(a) que desea fusionar las ordenes bancarias seleccionadas?",,
"Are you sure you want suspend the user ? The whole initialisation process will have to be done again.","Esta seguro(a) que desea suspender a el usuario? El proceso de inicializacion debera ser hecho de nuevo completamente",,
"Arithmetic total","Total aritmetico",,
"As the date of your order is in the past, it will be updated to today.","La fecha de su orden se encuentra en el pasado, por lo que sera actualizada a la fecha de hoy",,
"Assignment or pledge outside Dailly agreement","Cesion o prenda fuera de el acuerdo diario",,
"Associated MoveLine","Linea de movimiento asociada",,
"Associated user","Usuario asociado",,
"At least one bank details you have entered is missing currency. Here is the list of invalid bank details : %s","Moneda no especificada en la(s) cuenta(s) bancaria(s) siguiente(s): %s",,
"Authentication","Autenticacion",,
"Authentication certificate","Certificado de autenticacion",,
"Authorized Bank Accounts","Cuentas bancarias autorizadas",,
"Auto accounting","Contabilizacion automatica",,
"Auto reconcile","Reconciliacion automatica",,
"Automatic","Automatico(a)",,
"Automatic accounting ?","Contabilizacion automatica?",,
"Automatic pointing","Reconciliacion automatica",,
"Available","Disponible",,
"Awaiting signature","En espera de firma",,
"B1 - Operation code","B1 - Codigo de operacion",,
"B2 - Numbering record","B2 - Registro de numeracion",,
"B3 - Sender number","B3 - Numero de emisor",,
"BOR",,,
"Balance","Saldo",,
"Balance btn",,,
"Balance updated date","Fecha de actualizacion de saldo",,
"Bank","Banco",,
"Bank Account","Cuenta bancaria",,
"Bank Balance","Saldo bancario",,
"Bank Details","RIB",,
"Bank Order","Orden bancaria",,
"Bank Order Details","Detalles de orden bancaria",,
"Bank Order Lines","Lineas de orden bancaria",,
"Bank Order Status","Estado",,
"Bank Order date can't be in the past","La fecha de la orden bancaria no debe ser pasada",,
"Bank Order filters","Filtros de orden bancaria",,
"Bank Order line","Linea de orden bancaria",,
"Bank Order lines","Lineas de orden bancaria",,
"Bank Orders","Ordenes bancarias",,
"Bank Orders awaiting for signature","Ordenes bancarias en espera de firma",,
"Bank Orders economic reason","Razon economica (orden bancaria)",,
"Bank Orders economic reasons","Razones economicas (orden bancaria)",,
"Bank Orders file format","Formato de archivo bancario",,
"Bank Orders file formats","Formatos de archivo bancario",,
"Bank Reconciliation","Reconciliacion bancaria",,
"Bank Reconciliation Lines","Lineas de reconciliacion bancaria",,
"Bank Reconciliations","Reconciliaciones bancarias",,
"Bank Statement","Extracto bancario",,
"Bank Statement / Reconciliations","Contabilizacion/Reconciliaciones bancarios",,
"Bank Statement Batch","Lote de extracto bancario",,
"Bank Statement detail","Detalles de extracto bancario",,
"Bank Statement filters","Filtros de extracto bancario",,
"Bank Statement line","Linea de extracto bancario",,
"Bank Statement line print wizard","Asistente de impresion de lineas de extractos",,
"Bank Statement lines","Lineas de extracto bancario",,
"Bank Statements","Extractos bancarios",,
"Bank Statements file format","Formato de archivo de extracto bancario",,
"Bank Statements file formats","Formatos de archivo de extractos bancarios",,
"Bank accounting / reconciliation rule","Regla de contabilizacion/reconciliacion",,
"Bank accounts","Cuentas bancarias",,
"Bank details","RIB",,
"Bank details are inactive.","RIB inactivo",,
"Bank details in account management is missing.","Falta RIB en configuracion de cuenta contable",,
"Bank details is missing on invoice %s.","Falta RIB en factura %s",,
"Bank details not validated","RIBs no validados",,
"Bank details tree","Arbol de RIBs",,
"Bank order","Orden bancaria",,
"Bank order Date","Fecha de orden bancaria",,
"Bank order amount","Monto de orden bancaria",,
"Bank order config.","Configuracion de ordenes bancarias",,
"Bank order confirmation","Confirmacion de orden bancaria",,
"Bank order currency","Moneda de orden bancaria",,
"Bank order due Date","Fecha de vencimiento de orden bancaria",,
"Bank order ebics partner","Socio EBICS de orden bancaria",,
"Bank order export folder does not exist: %s","La carpeta de exportacion de orden bancaria no existe: %s",,
"Bank order export folder path","Carpeta de exportacion de orden bancaria",,
"Bank order file format","Formato de archivo de orden bancaria",,
"Bank order file formats","Formatos de archivo de orden bancaria",,
"Bank order generation","Generacion de orden bancaria",,
"Bank order line","Linea de orden bancaria",,
"Bank order realization","Realizacion de orden bancaria",,
"Bank order services","Servicios (Ordenes)",,
"Bank order validation","Validacion de orden bancaria",,
"Bank orders","Ordenes bancarias",,
"Bank orders can only be deleted at draft or canceled status.","Las ordenes bancarias no pueden ser eliminadas en estado Borrador o Cancelada",,
"Bank payment","Pago bancario",,
"Bank payment batch","Lote de pagos bancarios",,
"Bank payment batch filters","Filtros de lote de pago bancario",,
"Bank payment batches","Lotes de pagos bancarios",,
"Bank payment config (${ name })","Configuracion de pagos bancarios (${name})",,
"Bank payment configuration","Configuracion de pagos bancarios",,
"Bank payment configurations","Configuraciones de pagos bancarios",,
"Bank reconcile amount must be inferior or equal to credit or debit.","El monto de reconciliacion debe ser menor o igual a el credito o debito",,
"Bank reconciled amount","Monto reconciliado",,
"Bank reconciliation","Reconciliacion bancaria",,
"Bank reconciliation Line","Linea de reconciliacion bancaria",,
"Bank reconciliation Lines","Lineas de reconciliacion bancaria",,
"Bank reconciliation filters","Filtros de reconciliacion bancaria",,
"Bank reconciliation statement","Estado de reconciliacion bancaria",,
"Bank reconciliations","Reconciliaciones bancarias",,
"Bank statement","Extracto bancario",,
"Bank statement already imported. Aborted.","Extracto bancario ya importado. Importacion abortada",,
"Bank statement details","Detalles de extracto bancario",,
"Bank statement ebics partner","Extracto bancario de socio EBICS",,
"Bank statement file format","Formato de archivo de extracto bancario",,
"Bank statement file formats","Formatos de archivo de extracto bancario",,
"Bank statement line AFK120 filters","Filtros AFK120 de lineas de extractos bancarios",,
"Bank statement line print wizard","Asistente de impresion de lineas de extractos",,
"Bank statement lines","Lineas de extracto bancario",,
"Bank statement queries","Consultas de extracto bancario",,
"Bank statement query","Consulta de extracto bancario",,
"Bank statement retrieval configuration","Configuracion de recuperacion de extracto bancario",,
"Bank statement rule","Regla de extracto bancario",,
"Bank statement rules","Reglas de extracto bancario",,
"Bank statement services","Servicios (Extractos)",,
"Bank statement(s) has been removed successfully","Extracto(s) bancario(s) eliminado(s)",,
"Bank statements","Extractos bancarios",,
"Bank statements file formats","Formato de archivo de extracto bancario",,
"Bank to Bank Transfers","Transferencias banco a banco",,
"Bank to bank account for external order (multiple company)","Cuenta contable para ordenes bancarias (multiples companias)",,
"Bank to bank account for internal order (unique company)","Cuenta contable para ordenes bancarias (una sola compania)",,
"BankDetails/Payment Mode/Interbank code configuration","Configuracion RIB/Metodo de pago/Codigo interbancario",,
"BankOrder.partnerTypeSelect","Destinatario",,
"BankReconciliation.account","Cuenta bancaria",,
"BankReconciliation.amount","Monto",,
"BankReconciliation.cash_account","Cuenta liquidada",,
"BankReconciliation.code","Codigo",,
"BankReconciliation.company","Compania",,
"BankReconciliation.credit","Credito",,
"BankReconciliation.currency","Moneda",,
"BankReconciliation.debit","Debito",,
"BankReconciliation.journal","Banco",,
"BankReconciliation.moves_unaccounted","Lineas de extracto bancario",,
"BankReconciliation.name","Nombre",,
"BankReconciliation.ongoing","En espera de reconciliacion",,
"BankReconciliation.page1Title","Movimientos no reconciliados",,
"BankReconciliation.page2Title","Extracto bancario",,
"BankReconciliation.reference","Referencia",,
"BankReconciliation.report_date","Fecha",,
"BankReconciliation.report_edition_date","Fecha de edicion",,
"BankReconciliation.to_date","Fecha",,
"BankReconciliation.type","Tipo",,
"BankReconciliation.unreconciled_move_lines","Lineas de movimiento no reconciliadas",,
"BankReconciliationStatement.SummaryTitle","Resumen",,
"BankReconciliationStatement.account","Cuenta contable",,
"BankReconciliationStatement.accountBalance","Saldo contable",,
"BankReconciliationStatement.accountBankGap","Diferencia contable y bancaria",,
"BankReconciliationStatement.accountCode","Cuenta contable",,
"BankReconciliationStatement.actualBalance","Saldo",,
"BankReconciliationStatement.amountRemaining","Monto restante",,
"BankReconciliationStatement.amountToReconcile","Monto a reconciliar",,
"BankReconciliationStatement.bankBalance","Saldo bancario",,
"BankReconciliationStatement.bankDetails","Extracto bancario",,
"BankReconciliationStatement.code","Codigo",,
"BankReconciliationStatement.company","Compania",,
"BankReconciliationStatement.credit","Credito",,
"BankReconciliationStatement.currency","Moneda",,
"BankReconciliationStatement.date","Fecha",,
"BankReconciliationStatement.debit","Debito",,
"BankReconciliationStatement.description","Descripcion",,
"BankReconciliationStatement.journal","Diario",,
"BankReconciliationStatement.journalCode","Diario",,
"BankReconciliationStatement.line","Linea",,
"BankReconciliationStatement.mainTitle","Estado de reconciliacion bancaria",,
"BankReconciliationStatement.name","Nombre",,
"BankReconciliationStatement.noLineFoundMessage","Ningun registro encontrado",,
"BankReconciliationStatement.page1Title","Lineas de extracto bancario no o parcialmente reconciliadas",,
"BankReconciliationStatement.page2Title","Lineas de movimiento no o parcialmente reconciliadas",,
"BankReconciliationStatement.reconciliationGap","Diferencia de reconciliacion",,
"BankReconciliationStatement.reference","Referencia",,
"BankReconciliationStatement.unreconileAccountBalance","Saldo contable no reconciliado",,
"BankReconciliationStatementNew.accountingBalanceOn","SALDO CONTABLE EL",,
"BankReconciliationStatementNew.accountingExtract","EXTRACTO CONTABLE",,
"BankReconciliationStatementNew.balanceAfterReconcilation","SALDO DESPUES DE RECONCILIACION",,
"BankReconciliationStatementNew.balanceExtractOn","SALDO EXTRAIDO EL",,
"BankReconciliationStatementNew.bank","Banco",,
"BankReconciliationStatementNew.bankStatementExtract","EXTRACTO DE EXTRACTO BANCARIO",,
"BankReconciliationStatementNew.comment","Comentario",,
"BankReconciliationStatementNew.correctedDateTimeLabel","Reconciliacion corregida el",,
"BankReconciliationStatementNew.correctedUserLabel","por",,
"BankReconciliationStatementNew.from","De",,
"BankReconciliationStatementNew.iban","IBAN",,
"BankReconciliationStatementNew.label","Etiqueta",,
"BankReconciliationStatementNew.mainTitle","ESTADO DE RECONCILIACION BANCARIA EL",,
"BankReconciliationStatementNew.moveDate","Fecha de movimiento",,
"BankReconciliationStatementNew.nonPostedMoveStatement","ESTADO DE CONCILIADOS EL",,
"BankReconciliationStatementNew.operationDate","Fecha de operacion",,
"BankReconciliationStatementNew.originDate","Fecha de recibo",,
"BankReconciliationStatementNew.postedNbr","No. de conciliacion",,
"BankReconciliationStatementNew.to","A",,
"BankReconciliationStatementNew.toBeConfirmed","Por confirmar",,
"BankReconciliationStatementNew.totalGeneralBalance","TOTAL GENERAL",,
"BankReconciliationStatementNew.valueDate","Fecha de valor",,
"BankStatement.Import","Importar",,
"BankStatement.accountCurrency","Moneda de contabilidad:",,
"BankStatement.bankAccount","Cuenta bancaria:",,
"BankStatement.creationDateFrom","Fecha de creacion de",,
"BankStatement.creationDateTo","a",,
"BankStatement.credit","Credito",,
"BankStatement.debit","Debito",,
"BankStatement.exempt","Exento",,
"BankStatement.finalBalance","Saldo final",,
"BankStatement.headerText","Montos expresados en moneda de cuenta bancaria",,
"BankStatement.iban","RIB",,
"BankStatement.initialBalance","Saldo inicial",,
"BankStatement.label","Etiqueta",,
"BankStatement.movement","Movimiento",,
"BankStatement.operationDate","Fecha de operacion",,
"BankStatement.origin","No. de movimiento",,
"BankStatement.reference","Referencia",,
"BankStatement.title","Extractos de cuentas",,
"BankStatement.totalOfOperations","Total de operaciones",,
"BankStatement.unavailable","No disponible",,
"BankStatement.valueDate","Fecha de valor",,
"BankStatement.yes","Si",,
"Batch","Lote",,
"Batch step","Etapas de lote",,
"Batchs","Lotes",,
"Bill of exchange bank orders sequences","Secuencias de ordenes bancarias letras de cambio",,
"Bill of exchange data type","Tipos de datos",,
"Bill of exchange generation","Generacion de letras de cambio",,
"Bill of exchange receivable account","Cuenta de letra de cambio a recibir",,
"Bill of exchanges","Letras de cambio",,
"By filling in this field, the selected tax will be applied to the move lines for which the tax is mandatory instead of the one filled in the configuration of the account","Al completar este campo, el impuesto seleccionado se aplicara a las lineas de escritura cuyo impuesto es obligatorio en lugar de el especificado en la configuracion de la cuenta contable",,
"C1 - Convention type","C1 - Tipo de convencion",,
"C1 - Receiver address: Number and name lane","C1 - Direccion de destinatario: Numero y calle",,
"C1 - Sequence","C1 - Referencia",,
"C1-2 - Receiver reference","C1-2 - Referencia de destinatario",,
"C2 - Company name","C2 - Nombre/Razon social de compania ordenante",,
"C2 - Deposit date","C2 - Fecha de deposito",,
"C2 - Receiver address: City","C2 - Direccion de destinatario: Ciudad",,
"C2 - Receiver company name","C2 - Nombre/Razon social de compania beneficiaria",,
"C2 - Receiver name","C2 - Nombre de destinatario",,
"C2 - Sender company name","C2 - Razon social de remitente",,
"C3 - Receiver address: ZIP code","C3 - Direccion de destinatario: Codigo postal",,
"C3 - Sender company name","C3 - Razon social de remitente",,
"Can't load while another reconciliation is open","Imposible cargar extracto mientras otra reconciliacion se encuentra abierta",,
"Cancel","Cancelar",,
"Canceled","Cancelado(a)",,
"Carried out","Realizado(a)",,
"Carry out","Realizar",,
"Cash account","Cuenta de liquidez",,
"Cash out after expiration of unpaid bill's return period","Cobro despues de expiracion de plazo de devolucion de no pagados",,
"Certificate","Certificado",,
"Certificate (a005)","Certificado (a005)",,
"Certificate (e002)","Certificado (e002)",,
"Certificate (x002)","Certificado (x002)",,
"Certificate confirmation","Confirmacion de certificado",,
"Certificate validity period(Years)","Duracion de validez de certificado (anos)",,
"Certificates","Certificados",,
"Certificates should be renewed","Los certificados deberian ser renovados",,
"Change password","Cambiar contrasena",,
"Check the ebics certificate validation date","Verificar validacion de certificado EBICS",,
"Cheque","Cheque",,
"Code","Codigo",,
"Collection and credit lump sum after maturity","Recaudacion y credito global despues de la fecha de vencimiento",,
"Comment","Comentario",,
"Commission exemption index","Indice de exoneracion de comision",,
"Company","Compania",,
"Company bank details is missing in batch.","Falta RIB de compania en lote",,
"Company currency","Moneda de compania",,
"Company currency amount","Monto en moneda de compania",,
"Company is missing.","Falta compania",,
"Compute balances","Calcular saldos",,
"Computed Balance","Saldo calculado",,
"Computed balance in accounting and Ending Balance of the statement should be equal to validate the Statement","El nuevo saldo teorico calculado y el saldo de llegada deben ser iguales para validar la conciliacion",,
"Computed digest (SHA256) of the bank order file doesn't match with the digest extract from the signature","La huella calculada (SHA256) de el archivo de orden bancaria no coincide con la huella extraida de la firma",,
"Computed digest (SHA256) of the bank order file:","Huella calculada (SHA256) de el archivo de orden bancaria:",,
"Confidence index","Indice de confianza",,
"Config. per country","Configuracion por pais",,
"Confirm","Confirmar",,
"Confirm auto. the bank orders","Confirmar automaticamente ordenes bancarias",,
"Confirm certificates","Confirmar certificados",,
"Confirmation date","Fecha de confirmacion",,
"Connection error: %s","Error de conexi�n: %s",,
"Consolidate bank order lines per partner","Consolidar ordenes bancarias por socio",,
"Correct","Corregir",,
"Corrected","Corregido(a)",,
"Corrected date time","Fecha de correccion",,
"Corrected user","Usuario de correccion",,
"Correction","Correccion",,
"Counter","Contador",,
"Counterpart account","Cuenta de contraparte",,
"Country","Pais",,
"Created by","Creado(a) por",,
"Created on","Creado(a) el",,
"Credit","Credito",,
"Credit Transfers","Transferencias",,
"Credit transfer bank orders sequences","Secuencias de ordenes bancarias de transferencias",,
"CreditTransferPartnerReimbursement (batch)","Lote de reembolso",,
"Currency","Moneda",,
"Currency in company bank details is missing.","Falta moneda en RIB de compania",,
"Current bank statement doesn't contain an initial line","Este extracto bancario no contiene una linea inicial",,
"Current bank statement's initial balance does not match previous bank statement's final balance","El saldo inicial de el extracto bancario no coincide con el saldo final de el extracto anterior",,
"Customer","Cliente",,
"Customer invoices","Facturas de cliente",,
"D1 - Bank address","D1 - Direccion",,
"D1 - Bank domiciliation","D1 - Direccion bancaria",,
"D1 - Sender bank address","D1 - Direccion bancaria de remitente",,
"D1-1 - Bank order sequence","D1-1 - Referencia de orden bancaria",,
"D2-1 - Acceptation","D2-1 - Aceptacion",,
"D2-1 - Entry code","D2-1 - Codigo de entrada",,
"D2-2 - Daily code","D2-2 - Codigo diario",,
"D2-3 - Currency code","D2-3 - Codigo de moneda",,
"D3 - Receiver bank code","D3 - Codigo de banco de destinatario",,
"D3 - Sender bank code","C3 - Codigo de banco de remitente",,
"D3 - Sort code","D3 - Codigo de ventanilla",,
"D4 - Account number","D4 - Numero de cuenta de beneficiario",,
"D4 - Receiver bank sort code","D4 - Codigo de ventanilla de destinatario",,
"D4 - Sender bank sort code","D4 - Codigo de ventanilla de remitente",,
"D5 - Receiver bank account number","D5 - Numero de cuenta de destinatario",,
"D5 - Sender bank account number","D5 - Numero de cuenta de remitente",,
"DN","DN",,
"Dailly code","Codigo diario",,
"Data file","Archivo de datos",,
"Date","Fecha",,
"Date of last execution","Fecha de ultima ejecucion",,
"Debit","Debito",,
"Default Currency","Moneda",,
"Default additional information","Informacion complementaria",,
"Default economic reason","Razon economica predeterminada",,
"Default fees imputation","Metodo de imputacion de gastos por defecto",,
"Default payment Mode","Metodo de pago predeterminado",,
"Default receiver country","Pais de destinatario prederminado",,
"Default signatory","Firmante predeterminado(a)",,
"Delete","Borrar",,
"Description","Descripcion",,
"Direct Debits","Domiciliaciones",,
"Direct debit","Domiciliacion",,
"Direct debit bank orders sequences","Secuencias de ordenes bancarias de domiciliacion",,
"Direct debit data type","Tipo de datos de domiciliacion",,
"Discount","Descuento",,
"Discount in value","Descuento en valor",,
"Discounted transfer under a Dailly agreement","Cesion de descuento en el marco de un convenio diario",,
"Display additional information","Desplegar informacion complementaria",,
"Display economic reason","Desplegar razon economica",,
"Display fees imputation","Desplegar metodo de imputacion de gastos",,
"Display further information","Desplegar informacion especifica",,
"Display payment mode","Desplegar metodo de pago",,
"Display receiver address","Desplegar direccino de destinatario",,
"Display receiver country","Desplegar pais de destinatario",,
"Display the invoice","Desplegar factura",,
"Draft","Borrador",,
"Due date","Fecha de vencimiento",,
"Duration (days) of the semi-interval of convidence for the dates","Duracion (dias) de semi-intervalo de confianza para fechas",,
"E - Bank order amount","E - Monto de transferencia",,
"E - Mandatory area","E - Zona obligatoria",,
"E1 - Amount","E1 - Monto",,
"E1 - Total amount","E1 - Monto total",,
"E2 - Mandatory area","E2 - Zona obligatoria",,
"Each (un)reconciliation with the status 'Under correction' updates immediately the reconciled amount of the relevant line","En el estado 'En proceso de correccion', cada (des)conciliacion actualiza directamente el monto conciliado de la linea correspondiente",,
"Ebics","EBICS",,
"Ebics Partner","Socio EBICS",,
"Ebics T","EBICS T",,
"Ebics TS","EBICS TS",,
"Ebics User","Usuario EBICS",,
"Ebics bank","Banco EBICS",,
"Ebics banks","Bancos EBICS",,
"Ebics certificate","Certificado EBICS",,
"Ebics certificate batch","Lote de certificado EBICS",,
"Ebics certificate page","Pagina de certificado EBICS",,
"Ebics certificates","Certificados EBICS",,
"Ebics codification","Codificacion EBICS",,
"Ebics partner","Socio EBICS",,
"Ebics partner B.O. service","Servicio (Ordenes)",,
"Ebics partner B.O. services","Servicios (Ordenes)",,
"Ebics partner B.S. service","Servicio (Extractos)",,
"Ebics partner B.S. services","Servicios (Extractos)",,
"Ebics partners","Socios EBICS",,
"Ebics request log","Diario de solicitudes EBICS",,
"Ebics transfer state","Estado de transferencia EBICS",,
"Ebics user","Usuario EBICS",,
"Ebics user for transport","Usuario EBICS de transporte",,
"Ebics users","Usuarios EBICS",,
"EbicsCertificate","Certificado",,
"EbicsCertificateReport.authentication","Certificado de autenticacion",,
"EbicsCertificateReport.authenticationHash","Hash de certificado de autenticacion",,
"EbicsCertificateReport.authenticationTitle","Carta de inicializacion de certificado de autenticacion",,
