"key","message","comment","context"
"Can't realize this stock move because of the ongoing inventory %s.","No es posible realizar este movimiento de stock a causa de el inventario en proceso %s",,
"Cancel","Cancelar",,
"Cancel reason","Razon de cancelacion",,
"Cancel reservation","Cancelar reservacion",,
"Cancelation","Cancelacion",,
"Canceled","Cancelado(a)",,
"Cancellation","Cancelacion",,
"Cancellation confirmation","Confirmacion de cancelacion",,
"Cancelled Arrivals","Recepciones canceladas",,
"Cannot go back to draft status.","No es posible regresar a el estado de borrador",,
"Cannot realize a stock move that is not planned.","No es posible realizar un movimiento de stock no planificado",,
"Cannot validate an inventory that is not completed.","No es posible validar un movimiento de stock no completo",,
"Carriage (Sea/Air) to port of import","Transporte principal",,
"Carriage to place of destination","Transporte hacia la fabrica o al almacen de llegada",,
"Carriage to port of export","Transporte hacia una plataforma de salida",,
"Carrier","Transportista",,
"Carrier validated","Transportista validado",,
"Certificate of conformity","Certificado de conformidad",,
"Certificate of conformity title","Titulo para la impresion de certificado de conformidad",,
"Change allocated qty","Modificar cantidad asignada",,
"Check Duplicate","Verificar duplicados",,
"Code","Codigo",,
"Collected","Recogido",,
"Collection date","Fecha de recogida",,
"Comment to display on picking order","Comentario a desplegar en orden de recogida",,
"Comment to display on stock move","Comentario a desplegar en movimiento de stock",,
"Comments","Comentarios",,
"Commercial regularization resulting in value increase","Regularizacion comercial resultante en aumento de valor",,
"Commercial regularization resulting in value reduction","Regularizacion comercial resultante en reduccion de valor",,
"Company","Compania",,
"Company Unit price W.T.","Precio unitario sin impuestos de compania",,
"Company account","Cuenta de compania",,
"Company address is empty.","Direccion de compania vacia",,
"Company cannot be null.","Compania no debe ser nula",,
"Company missing for stock location %s","Falta compania para ubicaci�n de stock %s",,
"Complete","Terminar",,
"Completed","Terminado(a)",,
"Compliant","Conforme",,
"Compliant arrival product qty","Cantidad de productos recibidos conformes",,
"Configuration","Configuracion",,
"Configuration is missing in stock configuration to see financial data","Por favor, configure el modulo stock de la compania para ver los datos financieros de las ubicaciones",,
"Confirm","Confirmar",,
"Confirm cancellation","Confirmar cancelacion",,
"Conformity","Conformidad",,
"Conformity Certificates","Certificados de conformidad",,
"Conformity certificate","Certificado de conformidad",,
"ConformityCertificate.certificateNumber","No. de certificado",,
"ConformityCertificate.customerName","Razon social de cliente",,
"ConformityCertificate.designation","Designacion",,
"ConformityCertificate.externalReference","Referencia cliente",,
"ConformityCertificate.function","Funcion",,
"ConformityCertificate.lotNoRef","No. de lote/Referencia",,
"ConformityCertificate.name","Nombre",,
"ConformityCertificate.numberAndDateDelivery","No. y fecha de entrega",,
"ConformityCertificate.orderDate","Fecha de orden",,
"ConformityCertificate.orderNumber","No. de orden",,
"ConformityCertificate.partNumber","Codigo de articulo",,
"ConformityCertificate.qtyUnit","Cantidad/Unidad",,
"ConformityCertificate.quantity","Cantidad",,
"ConformityCertificate.sequence","Posicion",,
"ConformityCertificate.signature","Firma",,
"ConformityCertificate.stockMoveLineRowNum","Linea",,
"Consignments by post","Envios postales",,
"Control on Receipt","Controlar en la recepcion",,
"Correction Reason","Razon de correccion",,
"Counter","Contador",,
"Country","Pais",,
"Country of origin","Pais de origen",,
"Create inventory","Crear inventario",,
"Created by","Creado(a) por",,
"Created on","Creado(a) el",,
"Current","Actual",,
"Current Qty","Cantidad actual",,
"Current Quantity","Cantidad actual",,
"Current quantity problem","Problema con la cantidad actual",,
"Cust. Shipment to prepare","Envios a clientes por preparar",,
"Customer account","Cuenta de cliente",,
"Customer account number","Numero de cuenta de cliente",,
"Customer account number to carrier","Numero de cuenta de cliente ante transportista",,
"Customer account numbers to carriers","Numero de cuenta de cliente ante transportistas",,
"Customer average delivery delay","Retraso promedio de entrega a cliente",,
"Customer deliveries","Entregas a clientes",,
"Customer deliveries by country","Entregas a clientes por pais",,
"Customer deliveries filters","Entregas a clientes",,
"Customer deliveries statistics","Estadisticas de entregas a clientes",,
"Customer order ref.","Referencia de orden de cliente",,
"Customer returns","Devoluciones de clientes",,
"Customer virtual stock location","Ubicacion virtual de cliente",,
"Customs","Aduanas",,
"Customs code","Codigo de aduana",,
"Customs code nomenclature","Codigo de nomenclatura de aduana",,
"Customs code nomenclature:all","Codigos de nomenclaturas de aduanas",,
"Cut off move generated","Movimiento de corte generado",,
"Dashboard","Tablero",,
"Dashlet.Moves","Movimientos",,
"Data is null or empty","Datos nulos o vacios",,
"Date","Fecha",,
"Date t","Fecha t",,
"Dates","Fechas",,
"Days","Dias",,
"Deallocate","Desasignar",,
"Deallocate all","Desasignar todo",,
"Declaration of exchanges for %s is not supported.","Declaracion de intercambios para %s no soportada",,
"Default external stock location","Ubicacion externa predeterminada",,
"Default from stock location for sales and to stock location for purchases","Ubicacion de origen predeterminada para las ventas y ubicaci�n de destino predeterminada para las compras",,
"Default signatory user","Firmante predeterminado(a)",,
"Default stock location","Ubicacion predeterminada",,
"Default to stock location for sales and from stock location for purchases","Ubicacion de destino predeterminada para las ventas y ubicacion de origen predeterminada para las compras",,
"Default unit","Unidad predeterminada",,
"Defense or intergovernmental program","Programa de defensa o intergubernamental",,
"Define ideal Qty","Definir cantidad ideal",,
"Define max Qty","Definiar cantidad maxima",,
"Delay","Retraso",,
"Delayed invoicing","Facturacion retrasada",,
"Deliver to customer","Entrega a cliente",,
"Deliver to customer is not set.","La entrega a cliente no se encuentra asignada",,
"Deliveries","Entregas",,
"Deliveries Cancelled","Entregas canceladas",,
"Deliveries Details","Detalles de entregas",,
"Deliveries History","Historial de entregas",,
"Deliveries to prepare","Entregas a preparar",,
"Delivery delay (days)","Retraso de entrega (dias)",,
"Delivery for trial sale","Entrega para venta de contado o prueba",,
"Delivery number","No. de entrega",,
"Delivery stock move","Entrega a cliente",,
"Deported stock location","Inventario desplazado a",,
"Description","Descripcion",,
"Detail","Detalle",,
"Detail line(s) not inside a parcel/pallet","Linea(s) de detalle sin paquete/tarima",,
"Detailed stock","Stock detallado",,
"Details","Detalles generales de stock",,
"Details stock location lines","Productos presentes en la ubicacion (vista no consolidada)",,
"Dimensions (cm)","Dimensiones (cm)",,
"Display accounting value in location financial data printing","Desplegar valor contable en la impresion de los datos financieros de la ubicacion",,
"Display available tracking numbers","Desplegar lotes disponibles",,
"Display average price in printing","Desplegar el valor a el PMP en la impresion de los datos financieros de la ubicaci�n",,
"Display barcode on Picking printing","Desplegar codigo de barras en la impresion de la puesta a disposicion",,
"Display customer code on picking printing","Desplegar codigo de cliente en la impresion de la puesta a disposicion",,
"Display external ref. on certificate of conformity printing","Desplegar referencia de cliente en la impresion de certificado de conformidad",,
"Display line details on printing","Desplegar detalles de linea en la impresion",,
"Display order reference and order date","Desplegar el numero de orden de cliente y fecha de orden",,
"Display partner sequence on printing","Desplegar la referencia de socio en la impresion",,
"Display price on printing","Desplegar el precio en la impresion",,
"Display product code on printing","Desplegar el codigo de producto en la impresion",,
"Display purchase value in location financial data printing","Desplegar el valor de compra en la impresion de los datos financieros de la ubicacion",,
"Display sale value in location financial data printing","Desplegar el valor de venta en la impresion de los datos financieros de la ubicacion",,
"Display tracking number details on Picking printing","Desplegar los numeros de rastreo en la impresion de la puesta a disposicion",,
"Display tracking number details on certificate of conformity printing","Desplegar los numeros de rastro en la impresion de certificado de conformidad",,
"Do you want to allocate all the products ?","Desea asignar todos los productos?",,
"Do you want to generate backorder for not delivered quantities?","Desea generar pedidos pendientes para las cantidades no entregadas?",,
"Do you want to generate backorder for not received quantities?","Desea generar pedidos pendientes para las cantidades no recibidas?",,
"Do you want to proceed?","Desea proceder?",,
"Draft","Borrador",,
"Draft move","Movimiento borrador",,
"Economic area","Zona economica",,
"Electronic signature","Firma electronica",,
"Email sent","Email enviado",,
"Enable product description copy","Habilitar la copia de descripcion de producto",,
"End date","Fecha de finalizacion",,
"Enter tracking numbers","Introduzca los numeros de rastreo",,
"Error: %s and %s fields are required and can not be null","Error: los campos %s y %s son requeridos y no pueden ser nulos",,
"Error: %s field is required and can not be null","Error: el campo %s es requerido y no puede ser nulo",,
"Estimated Date","Fecha estimada",,
"Estimated date","Fecha estimada",,
"Excl. out of stock products","Excluyendo productos fuera de stock",,
"Exonerated shipment and transfer","Entrega exenta y transferencia",,
"Expected Qty","Cantidad esperada",,
"Expected/Future Quantity","Cantidad esperada/futura",,
"Expired product(s): %s","Producto(s) expirado(s): %s",,
"Export","Exportar",,
"Export Type","Tipo de exportacion",,
"Export customs declaration","Carga en fabrica o almacen fiscal de salida",,
"External","Externo(a)",,
"External delivery comment","Comentario de entrega externo",,
"FIFO",,,
"Facturation ultérieure","Facturacion posterior",,
"Feature currently not available with Open Street Maps.","Funcion no disponible actualmente con Open Street Maps",,
"File %s successfully imported.","Archivo %s importado exitosamente",,
"File (CSV)","Archivo (CSV)",,
"File Format","Formato de archivo",,
"Fill inventory","Llenar inventario",,
"Fill inventory with","Llenar inventario con",,
"Filter on available products","Filtrar en los productos disponibles",,
"Filters","Filtros",,
"Financial leasing","Leasing financiero",,
"Firm purchase or sale","Compra/venta firme",,
"Fixed transport installations","Instalaciones de transporte fijas",,
"Forecasted Stock","Stock pronosticado",,
"Forwarder","Agente de aduanas",,
"Freight Carrier","Transportista",,
"Freight carrier mode","Modo de transportista",,
"Freight carrier modes","Modos de transportista",,
"From","De",,
"From Date","Fecha de origen",,
"From address","Direccion de origen",,
"From date","Fecha de inicio",,
"From rack","Anaquel de origen",,
"From stock location","Ubicacion de origen",,
"Full name","Nombre completo",,
"Fullname","Nombre completo",,
"Fully spread over logistical forms","Completamente desplegado(a) en fichas logisticas",,
"Future","Futuro(a)",,
"Future Qty","Cantidad futura",,
"Future qty","Cantidad futura",,
"Gap","Diferencia",,
"Gap value","Valor de diferencia",,
"General",,,
"General Stock Details","Detalles generales de stock",,
"Generate invoice","Generar factura",,
"Generate new production auto tracking Nbr.","Generar no. de rastreo automaticamente en la produccion",,
"Generate new purchase auto tracking Nbr.","Generar no. de rastreo automaticamente para las compras",,
"Generate new sale auto tracking Nbr.","Generar no. de rastreo automaticamente para las ventas",,
"Generate refund","Generar reembolso",,
"Generate reversion","Generar reversion",,
"Generate stock configurations","Generar configuraciones de stock",,
"Gross Mass","Masa bruta",,
"Gross mass","Masa bruta",,
"Group products on printings","Agrupar los productos en la impresion",,
"Historical Period","Historico",,
"ID",,,
"ISPM standard required","Norma NIMP15 requerida",,
"Ideal Qty","Cantidad ideal",,
"Import customs clearance","Descarga en la fabrica o en el almacen a la llegada",,
"Import duties and taxes","Tramites aduaneros de importacion, derechos e impuestos",,
"In progress","En proceso",,
"Incl. obsolete products","Incluir productos obsoletos",,
"Incl. sub location stock","Incluir sub-ubicaciones de stock",,
"Include out of stocks products","Incluir productos sin stock",,
"Include virtual sub location","Incluir sub-ubicaciones virtuales",,
"Incoming amount","Monto entrante",,
"Incoming move","Movimiento de recepcion",,
"Incoming move information","Informacion de movimiento de recepcion",,
"Incoming move lines","Lineas de movimiento de recepcion",,
"Incoming quantity","Cantidad entrante",,
"Incorrect product for stock correction","Producto incorrecto para correccion de stock",,
"Incorrect product in inventory line","Producto incorrecto en linea de inventario",,
"Incoterm",,,
"Incoterm Code","Codigo",,
"Incoterm Name","Regla",,
"Incoterms","Incoterms",,
"Information",,,
"Insurance","Seguro de transporte principal",,
"Internal","Interno(a)",,
"Internal Stock Move filters","Filtros de movimientos de stock internos",,
"Internal Stock Moves","Movimientos itnernos",,
"Internal delivery comment","Comentario de entrega interno",,
"Internal move","Movimiento interno",,
"Internal move information","Informacion de movimiento interno",,
"Internal move lines","Lineas de movimiento interno",,
"Internal number","<span>N<sup>o</sup> interno</span>",,
"Internal stock move","Movimiento interno",,
"Intracommunity acquisition taxable in france","Adquisicion intracomunitaria sujeta a impuestos en Francia",,
"Invalid dimensions on packing line No. %d","Dimensiones invalidas en la linea de empaquetado no. %d",,
"Invalid field dimensions","Campo de dimensiones invalido",,
"Inventories","Inventarios",,
"Inventories History","Historial de inventarios",,
"Inventories filters","Filtros de inventarios",,
"Inventory","Inventario",,
"Inventory Calendar","Calendario de inventarios",,
"Inventory N°","Inventario no.",,
"Inventory Title","Titulo de inventario",,
"Inventory line","Linea de inventario",,
"Inventory lines","Lineas de inventario",,
"Inventory valuation type","Plantilla de valoracion de inventario",,
"Inventory virtual stock location","Ubicacion virtual de inventario",,
"Inventory's lines' list has been filled.","La lista de lineas de inventario ha sido llenada",,
"Inventory.barcode","Codigo de barras",,
"Inventory.category","Categoria",,
"Inventory.code","Codigo",,
"Inventory.company","Compania",,
"Inventory.createdOn","Fecha de creacion",,
"Inventory.date","Fecha",,
"Inventory.description","Descripcion",,
"Inventory.fromRack","de",,
"Inventory.lastInventoryDate","Ultimo inventario",,
"Inventory.plannedEndDateT","Fecha de fin planificada",,
"Inventory.plannedStartDateT","Fecha de inicio planificada",,
"Inventory.product","Producto",,
"Inventory.productCategory","Categoria de producto",,
"Inventory.productFamily","Familia contable",,
"Inventory.rack","De el anaquel",,
"Inventory.realQty","Cantidad real",,
"Inventory.stockLocation","Ubicaci�n",,
"Inventory.title","INVENTARIO",,
"Inventory.toRack","A el anaquel",,
"Inventory.trackingNumber","No. de rastreo",,
"Inventory.unit","Cantidad supuesta",,
"Invoiced","Facturado(a)",,
"IoT Integrated Product","Producto IoT",,
"IoT Product","Producto IoT",,
"Is ISPM15 required","NIMP15 requerida",,
"Is avg price changed","Precio promedio cambiado",,
"Is certificate of conformity required","Certificado de conformidad requerido",,
"Is certificate of conformity signed","Certificado de conformidad firmado",,
"Is real qty modified by user","Cantidad real modificada por usuario",,
"Is reversion","Es un movimiento de reversion",,
"LIFO",,,
"Label","Etiqueta",,
"Last Future Stock Move","Fecha de ultimo movimiento futuro",,
"Last Inventory date","Ultimo inventario",,
"Last inventory","Ultimo inventario",,
"Last inventory date","Fecha de ultimo inventario",,
"Last inventory real qty","Cantidad real de ultimo inventario",,
"Late Deliveries","Entregas retrasadas",,
"Late customer deliveries","Entregas a clientes retrasadas",,
"Late supplier arrivals","Entregas de proveedores retrasadas",,
"Line length too big","Linea demasiado larga",,
"Lines","Lineas",,
"Links","Enlaces",,
"Loading on truck in port of import","Carga en camion en el puerto de importacion",,
"Loading on vessel/airplane in port of export","Carga de medio de transporte principal en la salida",,
"Location Content","Contenido de ubicacion",,
"Location Lines","Lineas de ubicacion",,
"Location content","Contenido de ubicacion",,
"Location content details","Detalles de contenido de ubicacion",,
"Location financial data","Datos financieros de ubicacion",,
"Logistical form","Ficha logistica",,
"Logistical form filters","Filtros de ficha logistica",,
"Logistical form lines","Lineas de ficha logistica",,
"Logistical forms","Fichas logisticas",,
"MAC Address","Direccion MAC",,
"Mac","MAC",,
"Mac address","Direccion MAC",,
"Mac description","Descripcion de direccion MAC",,
"Mac type","Tipo de direccion MAC",,
"Manage backorder","Administrar pedido pendiente",,
"Manage backorder?","Administrar pedido pendiente?",,
"Manage production tracking Nbr.","Administrar no. de rastreo de produccion",,
"Manage purchase tracking Nbr.","Administrar no. de rastreo de compras",,
"Manage sale tracking Nbr.","Administrar no. de rastreo de ventas",,
"Manage stock location on stock move lines","Administrar ubicaciones de stock en lineas de movimiento de stock",,
"Manufacturing order","Orden de manufactura",,
"Map","Mapa",,
"Materials for construction contract","Materiales en el marco de contrato de construccion",,
"Max stock","Stock maximo",,
"Max stock date","Fecha de stock maximo",,
"Max. Qty","Cantidad maxima",,
"Message template","Plantilla de mensaje",,
"Message template for stock rules","Plantilla de mensaje para reglas de stock",,
"Min stock","Stock minimo",,
"Min stock date","Fecha de stock minimo",,
"Min. Qty","Cantidad minima",,
"Missing","Faltante",,
"Missing logistical form sequence for company %s","Falta secuencia de ficha logistica para la compania %s",,
"Mode of transport","Metodo de transporte",,
"Month","Mes",,
"Move canceled","Movimiento cancelado",,
"Move created","Movimiento creado",,
"Move details","Detalles de movimiento",,
"Move realized","Movimiento realizado",,
"Moves Cancelled","Movimientos cancelados",,
"Moves History","Historial de movimientos",,
"Moves To Prepare","Movimientos a preparar",,
"Must set mass unit in stock configuration for customs.","Por favor, configure la unidad de medida en la configuracion de stocks para las aduanas",,
"Name","Titulo",,
"Nature of transaction","Naturaleza de transaccion",,
"Nbr of incoming moves","No. de movimientos entrantes",,
"Nbr of outgoing moves","No. de movimientos salientes",,
"Net mass","Masa neta",,
"No","No",,
"No Tracking Numbers Added","Ningun no. de rastreo anadido",,
"No economic area is configured for %s.","Ninguna zona economica configurada para %s",,
"No inventory lines has been created.","Ninguna linea de inventario ha sido creada",,
"No move lines to split","Ninguna linea de movimiento a separar",,
"No new stock move was generated","Ningun movimiento de stock fue generado",,
"No record found","Ningun registro encontrado",,
"No reversion generated","Ningun movimiento de reversion fue generado",,
"No stock correction needed, current quantity in stock equals real quantity.","Ninguna correccion necesaria, la cantidad actual en stock es igual a la cantidad real",,
"No stock moves found for this inventory.","Ningun movimiento de stock fue encontrado para este inventario",,
"Non temporary implying transfer of property without compensation","Transacciones no temporales que implican la transferencia de propiedad sin compensacion",,
"Non-compliant","No conforme",,
"Not invoiced","No facturado(a)",,
"Note","Comentario",,
"Notes","Comentarios",,
"Number Of Packages","No. de paquetes",,
"Number Of Palettes","No. de tarimas",,
"Number of periods","No. de periodos",,
"ODS",,,
"Old qty","Cantidad antigua",,
"OnTime Deliveries","Entregas a tiempo",,
"Operation after custom work return to initial state","Operacion despues de el trabajo a medida: bienes reexpedidos a el Estado miembro de expedicion inicial",,
"Operation after custom work return to other state","Operaci�n despues de el trabajo a medida: bienes reexpedidos a un Estado miembro diferente al Estado miembro inicial",,
"Operations for custom work non return","Operaciones para trabajo a medida: bienes no destinados a ser reexpedidos al Estado miembro inicial",,
"Operations for custom work return","Operaciones para trabajo a medida: bienes reexpedidos al Estado miembro de expedicion inicial",,
"Origin","Origen",,
"Origin stock move","Movimiento de stock de origen",,
"Other expeditions","Otras expediciones",,
"Other introductions","Otras introducciones",,
"Other returns","Otros reembolsos",,
"Other transactions","Otras transacciones",,
"Outgoing amount","Monto saliente",,
"Outgoing move","Movimiento saliente",,
"Outgoing move information","Informacion de movimiento saliente",,
"Outgoing move lines","Lineas de movimiento saliente",,
"Outgoing quantity","Cantidad saliente",,
"Outsourcing receipt stock location","Ubicacion de recepcion para la subcontratacion",,
"Own propulsion","Propulsion propia",,
"PDF",,,
"PFP authorized","BAP autorizado",,
"PFP litigation","BAP en disputa",,
"Packing line","Linea de empaquetado",,
"Packing lines","Lineas de empaquetado",,
"Pallet","Tarima",,
"Pallet %d is empty.","La tarima %d se encuentra vacia",,
"Parcel","Paquete",,
"Parcel %d is empty.","El paquete %d se encuentra vacio",,
"Parcel/pallet number","No. de paquete/tarima",,
"Parent customs code","Codigo padre de aduanas",,
"Parent stock location","Ubicacion padre",,
"Partial stock move (From","Pedido pendiente (de",,
"Partially available","Parcialmente disponible",,
"Partially invoiced","Facturado(a) parcialmente",,
"Partner","Socio",,
"Partner is missing.","Falta socio",,
"Partner mismatch: %s","Incoherencia de socios: %s",,
"Partner product quality rating","Calidad de productos",,
"Partner product quality ratings","Calidades de productos",,
"Partner stock settings","Ajustes de stock de socios",,
"Period","Periodo",,
"Perishable expiration date","Fecha de caducidad",,
"Picking order edit date","Fecha de emision de orden de recogida",,
"Picking order has been edited for this stock move, it can not be canceled.","La orden de recogida ha sido editada para este movimiento de stock, no puede ser cancelada",,
"Picking order is edited","Orden de recogida editada",,
"Picking order printing detailed","Orden de recogida detallada",,
"Picking printed","Orden de recogida editada",,
"PickingStockMove.aspect","Aspecto",,
"PickingStockMove.code","Codigo",,
"PickingStockMove.customerCode","Codigo de cliente",,
"PickingStockMove.deliveryCondition","Condicion de entrega",,
"PickingStockMove.externalReference","Referencia de cliente",,
"PickingStockMove.lineNumber","No. de linea",,
"PickingStockMove.manual","Notificar",,
"PickingStockMove.mark","Marcaje",,
"PickingStockMove.note","Comentario",,
"PickingStockMove.qty","Cantidad",,
"PickingStockMove.signaling","Senalizacion",,
"PickingStockMove.visa","Firma",,
"PickingStockMove.weekCode","Codigo de semana",,
"PickingStockMove.withWithout","Con&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;Sin",,
"Pickup default stock location","Ubicaci�n predeterminada de recogida",,
"Plan","Planificar",,
"Planned","Planificado(a)",,
"Planned End Date","Fecha de finalizacion planificada",,
"Planned Inventories","Inventarios planificados",,
"Planned Start Date","Fecha de inicio planificada",,
"Planned move","Movimiento planificado",,
"Planned stock move","Movimiento de stock planificado",,
"Planned stock move line list","Lista de lineas de movimiento de stock",,
"Planned stock move lines","Lineas de movimiento de stock",,
"Please add a quality control default stock location for company %s in the app stock configuration","Por favor, agregue una ubicacion de control de calidad para la empresa %s en la configuracion de la aplicacion de stock",,
"Please configure mass units for this product packing : %s","Por favor, configure una unidad de peso para este empaquetado de producto: %s",,
"Please enter a valid split quantity","Por favor, introduzca una cantidad valida de separacion",,
"Please fill all inventory lines","Por favor, llene todas las lineas de inventario",,
"Please fill estimated delivery date for product %s from %s","Por favor, llene la fecha estimada de entrega para el producto %s de %s",,
"Please fill in the delivery (to) address to get the delivery itinerary.","Por favor, llene la fecha de entrega para obtener el itinerario de entrega",,
"Please fill in the source (from) location address to get the delivery itinerary.","Por favor, llene la direccion de ubicaci�n de origen para obtener el itinerario de entrega",,
"Please fill printing settings on following stock moves: %s","Por favor, llene los ajustes de impresi�n en los siguientes movimientos de stock: %s",,
"Please fill the conformity for the product(s) : %s","Por favor, llene la conformidad para el(los) producto(s): %s",,
"Please fill the tracking number for the product(s) : %s","Por favor, llene el no. de rastreo para el(los) producto(s): %s",,
"Please fill unit for the stock location line in %s for the product %s.","Por favor, llene la unidad para la linea de ubicacion de stock en %s para el producto %s",,
"Please fill unit for the stock location line with tracking number %s in %s for the product %s.","Por favor, llene la unidad para la linea de ubicaci�n de stock con no. de rastreo %s en %s para el producto %s",,
"Please filled supplier shipment date and supplier shipment reference.","Por favor, llene la fecha de envio de proveedor y referencia de envio de proveedor",,
"Please indicate a new quantity.","Por favor, indique una cantidad nueva",,
"Please select lines to split","Por favor, seleccione las lineas a separar",,
"Please select the Stock Location(s) to print.","Por favor, seleccione las(s) ubicaci�n(es) de stock a imprimir",,
"Please select the StockMove(s) to print.","Por favor, seleccione el(los) movimiento(s)  de stock a imprimir",,
"Please select the stock move(s) to print","Por favor, seleccione el(los) movimiento(s)  de stock a imprimir",,
"Please set an economic are in AppStock.","Por favor, seleccione una zona economica en la App stock",,
"Price used for WAP","Precio utilizado para PMP",,
"Print","Imprimir",,
"Print Incoming Move","Imprimir movimiento entrante",,
"Print Internal Move","Imprimir movimiento interno",,
"Print Outgoing Move","Imprimir movimiento saliente",,
"Print Picking StockMove(s)","Imprimir movimientos de recogida",,
"Print StockMove(s)","Imprimir",,
"Print certificate of conformity","Imprimir certificado de conformidad",,
"Print packing list","Imprimir lista de empaquetado",,
"Print picking order","Imprimir orden de recogida",,
"Printing Type","Tipo de impresion",,
