"key","message","comment","context"
"Customer invoice lines","Lineas de factura de cliente",,
"Customer invoices","Facturas de cliente",,
"Customer referral","Referente de cliente",,
"Date","Fecha",,
"Days unit","Unidad para dias",,
"Deadline","Fecha de vencimiento",,
"Default Invoicing Product for Projects","Producto de facturacion determinado para proyectos",,
"Default hours in a day","Numero de horas por dia predeterminado",,
"Default product","Producto predeterminado",,
"Default value","Valor predeterminado",,
"Default value invoicing type","Tipo de facturacion predeterminado",,
"Description","Descripcion",,
"Discount amount","Monto de descuento",,
"Discount type","Tipo de descuento",,
"Display","Desplegar",,
"Display expense lines on printing","Desplegar lineas de gastos en impresiones",,
"Display timesheet lines on printing","Desplegar lineas de calendario en impresiones",,
"Don't consolidate","No consolidar",,
"Draft","Borrador",,
"Duration adjust for customer","Duracion ajustada para cliente",,
"Elements To Invoice","Elementos a facturar",,
"Employee","Empleado(a)",,
"Empty","Vacio(a)",,
"Enable task templates by product","Habilitar plantillas de tarea por producto",,
"Enable to invoice expense","Habilitar facturacion de gastos",,
"Enable to invoice timesheet","Habilitar facturacion de calendario",,
"Error while trying to save to project history for project %s.","Error al intentar guardar datos en el historico de el proyecto %s",,
"Estimated Costs Total","Total de costos estimado",,
"Estimated Margin","Margen estimado",,
"Exclude tasks for invoicing","Excluir tareas para facturacion",,
"Expense","Gasto",,
"Expense Lines","Lineas de gasto",,
"Expense Lines Priority","Gasto: prioridad",,
"Expense lines","Lineas de gasto",,
"Expenses","Gastos",,
"ExpensesTotal","Total de gastos",,
"Factory not found this type of generator","Fabrica no encontrada para tipo de generacion",,
"Financial Data","Datos financieros",,
"Financial follow-up","Seguimiento financiero",,
"Forecast unit cost","Costo unitario pronosticado",,
"Free","Libre",,
"Generate Invoice","Generar factura",,
"Generate invoicing projects","Generar facturas de proyectos",,
"Generate/Select Project for Order","Generar/Seleccionar proyecto para ordenes",,
"Generated","Generado(a)",,
"Generated invoicing project","Facturas de proyecto generadas",,
"Generated invoicing projects","Facturas de proyectos generadas",,
"Here you can enter a groovy formula to exclude certain tasks from invoicing according to certain desired criteria","Aqui, puede introducir una formula de Groovy para excluir ciertas tareas de la facturacion siguiendo criterios deseados",,
"Hours unit","Unidad para horas",,
"Identically","Igual",,
"Information","Informacion",,
"Invalid exclude task for invoicing filter","Filtro de exclusion de facturacion invalido",,
"Invoice","Factura",,
"Invoice Business Project","Factura de proyecto",,
"Invoice all selected business affairs","Facturar todos los proyectos seleccionados",,
"Invoice generated","Factura generada",,
"Invoice line","Linea de factura",,
"Invoice lines","Lineas de factura",,
"Invoice post task","Facturacion post-tarea",,
"Invoice pre task","Facturacion pre-tarea",,
"Invoice.draftInvoiceNoAnnex","ANEXO DE FACTURA PROFORMA NO.",,
"Invoice.expenseProduct","Tipo de gasto",,
"Invoice.expenseTaxAmount","Monto de IVA",,
"Invoice.expenseTitle","DETALLES DE GASTO",,
"Invoice.expenseTotalAmount","Monto total",,
"Invoice.invoiceNoAnnex","ANEXO DE FACTURA NO.",,
"Invoice.purchaseInvoiceNoAnnex","ANEXO DE FACTURA DE PROVEEDOR NO.",,
"Invoice.purchaseRefundNoAnnex","ANEXO DE REEMBOLSO DE PROVEEDOR NO.",,
"Invoice.refundNoAnnex","ANEXO DE REEMBOLSO NO.",,
"Invoice.supplierReference","Referencia de proveedor",,
"Invoice.timesheetActivity","Actividad",,
"Invoice.timesheetDuration","Duracion",,
"Invoice.timesheetTitle","Detalles de calendario",,
"Invoice.timesheetUser","Empleado(a)",,
"Invoiced","Facturado(a)",,
"Invoicing","Facturacion",,
"Invoicing Expenses","Facturacion de gastos",,
"Invoicing Purchases","Facturacion de compras",,
"Invoicing Type","Tipo de facturacion",,
"Invoicing business project","Facturacion de proyecto",,
"Invoicing business projects","Facturacion de proyectos",,
"Invoicing comment","Comentario de facturacion",,
"Invoicing project","Facturacion de proyecto",,
"Invoicing project filters","Filtros de facturacion de proyecto",,
"Invoicing projects","Facturaciones de proyecto",,
"Invoicing sequence","Secuencia de facturacion",,
"Invoicing timesheet","Facturacion de calendario",,
"Invoicing unit","Unidad de facturacion",,
"InvoicingProjectAnnex","FacturacionProyectoAnexo",,
"InvoicingProjectAnnex.activity","Actividad",,
"InvoicingProjectAnnex.annex","Anexo",,
"InvoicingProjectAnnex.businessProject","Proyecto",,
"InvoicingProjectAnnex.code","Codigo",,
"InvoicingProjectAnnex.comments","Comentarios",,
"InvoicingProjectAnnex.currency","Moneda",,
"InvoicingProjectAnnex.date","Fecha",,
"InvoicingProjectAnnex.deadline","Fecha limite",,
"InvoicingProjectAnnex.duration","Duracion",,
"InvoicingProjectAnnex.estimatedShippingDate","Fecha de embarque estimada",,
"InvoicingProjectAnnex.expenseDate","Fecha de gasto",,
"InvoicingProjectAnnex.expenseType","Tipo de gasto",,
"InvoicingProjectAnnex.expenses","Gasto",,
"InvoicingProjectAnnex.invoiceGenerated","Factura generada",,
"InvoicingProjectAnnex.invoiced","Facturado(a)",,
"InvoicingProjectAnnex.name","Nombre",,
"InvoicingProjectAnnex.parentProject","Proyecto padre",,
"InvoicingProjectAnnex.productName","Etiqueta de producto",,
"InvoicingProjectAnnex.progress","Progreso",,
"InvoicingProjectAnnex.project","Proyecto",,
"InvoicingProjectAnnex.projects","Proyectos",,
"InvoicingProjectAnnex.purchaseOrder","Orden de compra",,
"InvoicingProjectAnnex.purchases","Comprar",,
"InvoicingProjectAnnex.qty","Cantidad",,
"InvoicingProjectAnnex.sales","Venta",,
"InvoicingProjectAnnex.status","Estado",,
"InvoicingProjectAnnex.supplier","Proveedor",,
"InvoicingProjectAnnex.task","Tarea",,
"InvoicingProjectAnnex.taskDate","Fecha de tarea",,
"InvoicingProjectAnnex.tasks","Tareas",,
"InvoicingProjectAnnex.timeSpent","Tiempo transcurrido",,
"InvoicingProjectAnnex.toInvoice","A facturar",,
"InvoicingProjectAnnex.totalATI","Total con impuestos incluidos",,
"InvoicingProjectAnnex.totalAmountWT","Monto con impuestos incluidos",,
"InvoicingProjectAnnex.totalTax","Monto de IVA",,
"InvoicingProjectAnnex.totalWT","Total sin impuestos",,
"InvoicingProjectAnnex.unit","Unidad",,
"InvoicingProjectAnnex.unitPriceATI","Precio unitario con impuestos incluidos",,
"InvoicingProjectAnnex.unitPriceWT","Precio unitario sin impuestos",,
"InvoicingProjectAnnex.user","Usuario",,
"Job costing","Administracion de proyecto",,
"Log Times","Registros de horas",,
"Log Times Priority","Calendarios: prioridad",,
"Manual element","Elemento manual",,
"Manual elements","Elementos manuales",,
"Name","Nombre",,
"No invoicing","Sin facturacion",,
"No project found for task %s.","Proyecto no encontrado para tarea %s",,
"Not invoiced","No facturado(a)",,
"Nothing has changed so no new task will be generated","Ningun cambio, no se generara una tarea nueva",,
"Number of hours in a day","Numero de horas por dia",,
"On creation of an Invoicing project, attached Timesheet Lines and Teamtasks will be automatically set as to invoice regarding Status for invoice pre task tasks, Status for invoice post task tasks and Exclude tasks for invoicing field","Al crear una facturacion de proyecto, las lineas de calendario y las tareas a facturar se agregaran automaticamente. Este proceso respeta las opciones de estado y las exclusiones de tareas de las siguientes configuraciones",,
"Overview","Resumen",,
"PO line","Linea de orden de compra",,
"PO.Quotation","Cotizacion de compra",,
"Packaged task invoicing","Facturacion de tareas (paquetes)",,
"Paid","Pagado(a)",,
"Planned Times Total","Total de tiempos planificados",,
"Planned time","Tiempo planificado",,
"Please complete the order lines with at least one product type 'Service' and the supply mode 'Produce'","Por favor, complete las lineas de pedido con al menos un producto de tipo 'Servicio' y modo de aprovisionamiento 'Producir'",,
"Please select lines","Seleccionar lineas",,
"Please set days unit in the configuration of app Business Project.","Por favor, configure la unidad para dias en la configuracion de la app Proyecto de negocio",,
"Please set hours unit in the configuration of app Business Project.","Por favor, configure la unidad para horas en la configuracion de la app Proyecto de negocio",,
"Please set the default number of hours per day in the project configuration.","Por favor, configure el numero predeterminado de horas por dia en la configuracion de proyecto",,
"Please set the unit for the task %s.","Por favor, introduzca la unidad para la tarea %s",,
"Price list","Lista de precios",,
"Produced Turnover","Ingreso producido",,
"Product","Producto",,
"Production","Produccion",,
"Production orders","Ordenes de produccion",,
"Products must be Service type and Method of Supply Produce.","Los productos deben ser de tipo Servicio y con metodo de aprovisionamiento Producir",,
"Progress","Progreso",,
"Project","Proyecto",,
"Project %s","Proyecto %s",,
"Project Folder","Carpeta de proyecto",,
"Project Folders","Carpetas de proyecto",,
"Project Phase","Fase de proyecto",,
"Project Priority","Proyecto: prioridad",,
"Project alone","Proyecto solo",,
"Project generation from sale orders","Generacion de proyecto desde orden de compra",,
"Project generator type","Tipo de generacion de proyecto",,
"Project history","Historial de proyecto",,
"Project in Invoice Lines","Proyecto en lineas de factura",,
"Project in Purchase order lines","Proyecto en lineas de orden de compra",,
"Project in Sale order lines","Proyecto en lineas de orden de venta",,
"Project planification and costs","Planificacion y costos de proyecto",,
"Project time unit","Unidad de tiempo de proyecto",,
"Project.amount","Monto",,
"Project.analyticalAccount","Cuenta analitica",,
"Project.analyticalAxis","Eje analitico",,
"Project.analyticalLines","Lineas analiticas",,
"Project.chartCostPassedPerMonth","Costos incurridos (planificado/real) por mes",,
"Project.chartCostRemainingPerMonth","Costos restantes planificados por mes",,
"Project.chartTimePassedPerMonth","Tiempo transcurrido (planificado/real) por mes",,
"Project.chartTimeRemainingPerMonth","Tiempo restante planificado por mes",,
"Project.consumedTime","Tiempo transcurrido",,
"Project.costs","Costos",,
"Project.currency","Moneda",,
"Project.customer","Cliente",,
"Project.date","Fecha",,
"Project.employee","Empleado(a)",,
"Project.endDate","Fecha de finalizacion",,
"Project.expectedCosts","Costos esperados",,
"Project.expectedMargin","Margen esperado",,
"Project.expectedRevenue","Ingresos esperados",,
"Project.expense","Gasto",,
"Project.hourlyRate","Costo por hora",,
"Project.initial","Restante por hacer (estimado)",,
"Project.invoiceNumber","Numero de factura",,
"Project.invoiced","Facturacion (real)",,
"Project.manualElement","Elementos manuales",,
"Project.manualElementTitle","Titulo de elementos manuales",,
"Project.margin","Margen",,
"Project.planned","Planificado(a)",,
"Project.plannedPast","Planificado pasado",,
"Project.plannedTime","Tiempo planificado",,
"Project.planning","Tiempo planificado",,
"Project.progress","Avance",,
"Project.purchase","Ordenes de compra",,
"Project.purchaseOrderNumber","No. de orden de compra",,
"Project.realPassed","Real efectuado",,
"Project.remainInTheory","Restante teorico",,
"Project.remainPlanned","Planificado por venir",,
"Project.result","Resultado en fin de proyecto",,
"Project.sales","Monto",,
"Project.salesInvoice","Facturacion",,
"Project.salesOrderNumber","Numero de orden",,
"Project.salesOrders","Ordenes de venta",,
"Project.sold","Moneda",,
"Project.spent","Pasado",,
"Project.subType","Sub-tipo",,
"Project.synthesis","Resumen",,
"Project.taskName","Tarea",,
"Project.tasks","Tareas",,
"Project.time","Tiempo (en horas)",,
"Project.timesheet","Tiempo transcurrido",,
"Project.title","REPORTE FINANCIERO",,
"Project.total","Total",,
"Project.totalCostChart","Costos",,
"Project.totalCosts","Costo total",,
"Project.totalHours","Total de horas",,
"Project.totalMargin","Margen total",,
"Project.totalSales","Total de ventas",,
"Project.totalTimeChart","Tiempo transcurrido en horas",,
"Project.totalTurnover","Ingreso total",,
"Project.turnover","Ingreso",,
"Project.turnoverAndCostPerMonth","Ingresos y costos por mes",,
"Project.type","Tipo",,
"Project.updated","Actualizado(a)",,
"ProjectTask.Costs","Costos",,
"ProjectTask.Forecast","Pronostico",,
"ProjectTask.Initial","Provisional",,
"ProjectTask.Margin","Margen",,
"ProjectTask.Markup","Tasa de margen",,
"ProjectTask.Package","Paquete",,
"ProjectTask.Real","Real",,
"ProjectTask.Turnover","Ingresos de proyecto",,
"ProjectTask.exTaxTotal","Total sin impuestos",,
"Projects","Proyecto",,
"Projects Folder","Carpeta de proyecto",,
"Projects financial report","Reporte financiero de proyecto",,
"Purchase","Compra",,
"Purchase Order","Orden de compra",,
"Purchase order","Orden de compra",,
"Purchase order lines","Lineas de orden de compra",,
"Purchase order lines Priority","Lineas de orden de compra: prioridad",,
"Quotation","Cotizacion",,
"Real Costs Total","Total de costos reales",,
"Real Margin (Invoicing)","Margen real (facturacion)",,
"Real Margin (Time)","Margen real (tiempos)",,
"Real costs","Costos reales",,
"Real turnover","Ingresos reales",,
"Realised","Realizado(a)",,
"Realised Times Total","Total de tiempos realizados",,
"Reference","Referencia",,
"References","Referenciacion",,
"Refused","Rechazado(a)",,
"Related Invoice line","Linea de factura asociada",,
"Related sale order line","Relacionado(a) a linea de orden",,
"Remaining","Restante",,
"Remaining amount is the subtraction of the spent time from the updated time on the task and all of it's sub tasks.","El monto restante por hacer es la resta del tiempo transcurrido de el tiempo actualizado en la tarea y sus sub-tareas",,
"Remaining amount to do","Restante por hacer",,
"Reporting","Reportes",,
"SO line","Linea de orden de venta",,
"Sale","Venta",,
"Sale Order Lines","Lineas de orden",,
"Sale order","Orden de venta",,
"Sale order (if existing)","Orden de venta (si existe)",,
"Sale order lines","Lineas de orden",,
"Sale order lines Priority","Lineas de cotizacion/orden de venta: prioridad",,
"Sale quotation","Cotizacion de venta",,
"See Linked Timesheet Lines","Ver lineas de calendario relacionadas",,
"Select lines to add","Seleccionar lineas a agregar",,
"Select lines to unlink","Seleccionar lineas a desenlazar",,
"Service management","Administracion de servicio",,
"Show expense order lines related to the project","Desplegar lineas de gastos relacionadas a el proyecto",,
"Show production orders related to the project","Desplegar ordenes de produccion relacionadas a el proyecto",,
"Show purchase invoice line related to the project","Desplegar lineas de facturas de compra relacionadas a el proyecto",,
"Show purchase order lines related to the project","Desplegar ordenes de compra relacionadas a el proyecto",,
"Show sale invoice line related to the project","Desplegar lineas de facturas de venta relacionadas a el proyecto",,
"Show sale order lines related to the project","Desplegar ordenes de venta relacionadas a el proyecto",,
"Since the invoice has already been generated, it's impossible to delete this record","Imposible eliminar una factura que ya ha sido generada",,
"Sold time","Tiempo estimado",,
"Sold time and updated time must be greater than 0 for task %s","El tiempo estimado y el tiempo actualizado deben ser mayores a 0 para la tarea %s",,
"Sold time value error for project task %s.","Valor incorrecto para tiempo estimado para tarea %s",,
"Spent time","Tiempo transcurrido",,
"Spent time actual cost computation method","Metodo de calculo de costos reales de tiempos transcurridos",,
"Status","Estado",,
"Status for invoice post task tasks","Estado para facturacion post-tarea de tareas",,
"Status for invoice pre task tasks","Estado para facturacion pre-tarea de tareas",,
"Sub-project by line","Sub-proyecto por linea",,
"Supplier arrivals","Llegadas de proveedores",,
"Supplier invoice lines","Lineas de facturas de proveedores",,
"Supplier invoices","Facturas de proveedores",,
"TBD","Pendiente",,
"Task","Tarea",,
"Task %s","Tarea %s",,
"Task Invoicing","Facturacion de tarea",,
"Task Priority","Tareas: prioridad",,
"Task by line","Tarea por linea",,
"Task by line using subtasks models","Tarea por linea utilizando plantillas de sub-tareas",,
"Task templates","Plantilla de tarea",,
"Tasks","Tareas",,
"Tasks update completed:","Actualizacion de tareas completada",,
"Template","Plantilla",,
"The days to hours conversion can be set for each project. This will determine the default value.","La conversion de dias a horas se puede ajustar para cada proyecto. Esta configuracion determina el valor predeterminado",,
"The order line unit of the product %s is not compatible with the configuration.","La unidad de la linea de orden para el producto %s no es compatible con la configuracion",,
"The storage unit of the product %s is not compatible with the configuration.","La unidad de almacenamiento para el producto %s no es compatible con la configuracion",,
"There is no customer for this project/task","Falta cliente para proyecto/tarea seleccionado(a)",,
"This option allows you to link an order to a new or existing project.","Activar esta opcion le permite enlazar una orden a un proyecto nuevo o existente",,
"This will determine the unit used for project-wide reporting. If there are tasks using another unit, conversions will be made using 'Number of hours in a day' value.","Esto determinara la unidad utilizada para el informe global del proyecto. Si las tareas utilizan otra unidad, se realizaran conversiones utilizando el valor del campo 'Numero de horas por d�a'",,
"This will determine the way of computing actual costs for time spent : Sale order (using sale order line's unitary cost), Product (using task product's cost price), or Employee (using Employee hourly rate). If Sale order is selected, then product's cost price will be used if there's no sale order line linked to the task.","Esta eleccion determina el metodo de calculo de los costos reales para los tiempos transcurridos: Pedido de el cliente (utilizando el costo unitario de la linea de pedido original), Producto (utilizando el costo de produccion de el producto especificado en la tarea) o Empleado (utilizando el costo por hora del empleado). Si se selecciona el pedido del cliente y no hay una linea de pedido vinculada a la tarea, se utilizara el costo de produccion del producto",,
"Time follow-up","Seguimiento de tiempo",,
"Time spent","Tiempo transcurrido",,
"Time unit","Unidad de tiempo",,
"Timesheet Line","Linea de calendario",,
"Timesheet line %s","Linea de calendario %s",,
"Timesheet lines","Lineas de calendario",,
"Title","Titulo",,
"To invoice","Facturar",,
"To invoice via task","Facturar via tarea",,
"To invoice with project","Facturar en proyecto",,
"Tools","Herramientas",,
"Totals have been updated","Los totales se han actualizado",,
"Turnover W.T.","Ingresos sin impuestos",,
"Type","Tipo",,
"Unit cost","Costo unitario",,
"Unit price discounted","Precio unitario descontado",,
"Update Tasks","Actualizar tareas",,
"Update tasks","Actualizar tareas",,
"Update to invoice","Actualizar factura",,
"Updated tasks","Tareas actualizadas",,
"Updated time","Tiempo actualizado",,
"Updated timesheet lines","Calendario actualizado",,
"Validated","Validado(a)",,
"Validated expenses","Gastos validados",,
"Ventilated","Distribuido",,
"Waiting expenses","Gastos en espera",,
"When activated, this will add a new tab to the product form where you can select a task template that will be used when a task is generated in relation to the given product.","Al activar esta opcion, se anade una nueva pestana a la ficha de el producto donde el usuario puede seleccionar una plantilla de tarea que se utilizara cuando se genere una tarea a traves de el producto correspondiente",,
"With percentage","Con porcentaje",,
"With price list","Con lista de precios",,
"You can't fill a project with the strategy Project Alone.","No es posible llenar un proyecto con estrategia Proyecto solo",,
"You haven't select a company on the main project","No ha seleccionado una compania para el proyecto principal",,
"You haven't select a product to invoice for the task %s","No ha seleccionado un producto de facturacion para la tarea %s",,
"You haven't select any element to invoice","No ha seleccionado ningun elemento a facturar",,
"You must add a sale order template","Debe agregar una plantilla de orden de venta",,
"You must select a project/task","Debe seleccionar un(a) proyecto/tarea",,
"com.axelor.apps.businessproject.service.batch.BusinessProjectBatchService",,,
"value:Canceled","Cancelado(a)",,
"value:Job costing","Administracion de proyecto",,
